File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,human_buggy
src/66_wfs/prep_bandfft_tabs.F90,59c4364,11.0,11.0,1.0,147.0,22.0,112.0,14.0,1.0,0.0,1.0,1.0,187.0,25.0,114.0,54.0,59.0,51.0,79.0,24.0,55.0,11.0,11.0,1.0,2.0,0.45,11.0,11.0,1.0,0.0
src/70_gw/fsumrule.F90,59c4364,10.0,10.0,7.0,99.0,18.0,62.0,20.0,2.0,0.0,2.0,2.0,289.0,45.0,128.0,41.0,85.0,121.0,112.0,32.0,80.0,12.0,12.0,10.0,3.0,0.95,20.0,20.0,14.0,0.0
src/71_bse/sumrule.F90,59c4364,10.0,10.0,7.0,99.0,18.0,62.0,20.0,2.0,0.0,2.0,2.0,289.0,45.0,128.0,41.0,85.0,121.0,112.0,32.0,80.0,12.0,12.0,10.0,3.0,0.95,20.0,20.0,14.0,0.0
src/72_response/dfpt_etot.F90,59c4364,15.0,15.0,1.0,89.0,19.0,53.0,20.0,1.0,0.0,1.0,1.0,161.0,23.0,55.0,17.0,37.0,88.0,50.0,13.0,37.0,15.0,15.0,1.0,4.0,1.6,15.0,15.0,1.0,0.0
src/54_abiutil/m_scf_history.F90,59c4364,11.0,11.0,1.0,69.0,12.0,44.0,13.0,3.0,1.0,1.0,3.0,469.0,87.0,174.0,82.0,91.0,213.0,151.0,56.0,95.0,17.0,17.0,1.0,5.0,1.22,33.0,33.0,3.0,0.0
src/95_drive/mover_effpot.F90,59c4364,27.0,27.0,7.0,448.0,51.0,287.0,132.0,2.0,0.0,1.0,1.0,948.0,107.0,577.0,138.0,441.0,311.0,447.0,76.0,371.0,54.0,54.0,14.0,10.0,0.54,54.0,54.0,14.0,0.0
src/77_ddb/defs_elphon.F90,59c4364,13.0,13.0,1.0,68.0,10.0,49.0,9.0,5.0,1.0,1.0,5.0,763.0,134.0,382.0,228.0,153.0,339.0,311.0,157.0,154.0,27.0,27.0,1.0,2.0,0.89,66.0,66.0,5.0,0.0
src/57_iovars/m_outvar_i_n.F90,59c4364,56.0,56.0,0.0,512.0,100.0,358.0,70.0,2.0,0.0,1.0,1.0,1104.0,203.0,718.0,73.0,634.0,217.0,684.0,34.0,650.0,112.0,112.0,1.0,4.0,0.3,112.0,112.0,1.0,0.0
src/57_iovars/outvar_i_n.F90,59c4364,56.0,56.0,0.0,512.0,100.0,358.0,70.0,2.0,0.0,1.0,1.0,1104.0,203.0,718.0,73.0,634.0,217.0,684.0,34.0,650.0,112.0,112.0,1.0,4.0,0.3,112.0,112.0,1.0,0.0
src/68_dmft/m_green.F90,59c4364,15.0,15.0,0.0,114.0,13.0,73.0,31.0,22.0,1.0,1.0,21.0,3304.0,379.0,1693.0,460.0,1232.0,1331.0,1520.0,380.0,1140.0,62.0,62.0,1.0,12.0,0.79,337.0,337.0,21.0,0.0
src/67_common/m_vdw_dftd3.F90,59c4364,76.0,72.0,9.0,523.0,25.0,410.0,115.0,3.0,0.0,1.0,3.0,1609.0,66.0,1216.0,260.0,955.0,411.0,1118.0,130.0,988.0,226.0,215.0,26.0,0.0,0.34,228.0,217.0,28.0,0.0
src/67_common/vdw_dftd3.F90,59c4364,76.0,72.0,9.0,523.0,25.0,410.0,115.0,3.0,0.0,1.0,3.0,1609.0,66.0,1216.0,260.0,955.0,411.0,1118.0,130.0,988.0,226.0,215.0,26.0,0.0,0.34,228.0,217.0,28.0,0.0
src/62_iowfdenpot/m_outwant.F90,59c4364,63.0,63.0,3.0,378.0,38.0,267.0,76.0,1.0,1.0,1.0,1.0,481.0,49.0,281.0,52.0,228.0,156.0,269.0,36.0,233.0,63.0,63.0,3.0,7.0,0.56,63.0,63.0,3.0,0.0
src/77_ddb/get_all_gkq.F90,59c4364,3.0,3.0,0.0,76.0,15.0,41.0,23.0,2.0,0.0,1.0,1.0,208.0,33.0,84.0,37.0,46.0,99.0,67.0,27.0,40.0,6.0,6.0,1.0,2.0,1.18,6.0,6.0,1.0,0.0
src/70_gw/gwls_TimingLog.F90,59c4364,2.0,2.0,1.0,40.0,11.0,20.0,12.0,5.0,1.0,1.0,5.0,369.0,82.0,119.0,49.0,69.0,189.0,115.0,51.0,64.0,3.0,3.0,1.0,2.0,1.59,12.0,12.0,5.0,0.0
src/70_gw/m_gwls_TimingLog.F90,59c4364,2.0,2.0,1.0,40.0,11.0,20.0,12.0,5.0,1.0,1.0,5.0,369.0,82.0,119.0,49.0,69.0,189.0,115.0,51.0,64.0,3.0,3.0,1.0,2.0,1.59,12.0,12.0,5.0,0.0
src/66_wfs/prep_index_wavef_bandpp.F90,59c4364,5.0,5.0,1.0,71.0,14.0,34.0,23.0,1.0,0.0,1.0,1.0,112.0,17.0,36.0,14.0,21.0,61.0,28.0,9.0,19.0,5.0,5.0,1.0,3.0,1.69,5.0,5.0,1.0,0.0
src/51_manage_mpi/initmpi_pert.F90,59c4364,15.0,15.0,1.0,104.0,15.0,73.0,19.0,1.0,0.0,1.0,1.0,144.0,19.0,75.0,27.0,47.0,55.0,68.0,16.0,52.0,15.0,15.0,1.0,5.0,0.73,15.0,15.0,1.0,0.0
src/78_effpot/init10.F90,59c4364,1.0,1.0,1.0,24.0,4.0,15.0,5.0,3.0,0.0,1.0,1.0,120.0,16.0,48.0,15.0,32.0,58.0,44.0,14.0,30.0,4.0,4.0,4.0,3.0,1.21,4.0,4.0,4.0,0.0
src/66_wfs/m_esymm.F90,59c4364,11.0,11.0,2.0,112.0,18.0,67.0,30.0,11.0,1.0,1.0,9.0,1660.0,282.0,810.0,270.0,501.0,622.0,687.0,172.0,515.0,34.0,33.0,17.0,7.0,0.77,128.0,127.0,31.0,0.0
src/67_common/nres2vres.F90,59c4364,21.0,21.0,1.0,230.0,36.0,157.0,43.0,1.0,0.0,1.0,1.0,305.0,39.0,159.0,68.0,90.0,115.0,125.0,41.0,84.0,21.0,21.0,1.0,3.0,0.72,21.0,21.0,1.0,0.0
src/70_gw/gwls_GWanalyticPart.F90,59c4364,4.0,4.0,3.0,64.0,11.0,31.0,23.0,1.0,1.0,1.0,1.0,159.0,28.0,57.0,30.0,26.0,78.0,57.0,29.0,28.0,4.0,4.0,3.0,2.0,1.37,4.0,4.0,3.0,0.0
src/70_gw/m_gwls_GWanalyticPart.F90,59c4364,4.0,4.0,3.0,64.0,11.0,31.0,23.0,1.0,1.0,1.0,1.0,159.0,28.0,57.0,30.0,26.0,78.0,57.0,29.0,28.0,4.0,4.0,3.0,2.0,1.37,4.0,4.0,3.0,0.0
src/78_effpot/m_fit_polynomial_coeff.F90,59c4364,28.0,28.0,4.0,243.0,28.0,174.0,43.0,9.0,1.0,1.0,9.0,2567.0,289.0,1603.0,351.0,1247.0,705.0,1339.0,210.0,1129.0,121.0,121.0,31.0,11.0,0.44,257.0,257.0,39.0,0.0
src/67_common/ks_ddiago.F90,59c4364,37.0,37.0,1.0,464.0,74.0,326.0,89.0,1.0,0.0,1.0,1.0,568.0,77.0,328.0,123.0,204.0,190.0,263.0,71.0,192.0,37.0,37.0,1.0,3.0,0.58,37.0,37.0,1.0,0.0
src/41_geometry/symsgmono.F90,59c4364,59.0,23.0,0.0,262.0,6.0,248.0,62.0,2.0,0.0,1.0,1.0,574.0,16.0,498.0,18.0,479.0,171.0,543.0,16.0,527.0,118.0,46.0,1.0,3.0,0.34,118.0,46.0,1.0,0.0
src/45_geomoptim/m_use_ga.F90,59c4364,6.0,6.0,1.0,58.0,10.0,37.0,10.0,12.0,1.0,1.0,11.0,818.0,160.0,471.0,160.0,310.0,193.0,437.0,114.0,323.0,54.0,51.0,4.0,6.0,0.41,82.0,79.0,16.0,0.0
src/51_manage_mpi/initmpi_grid.F90,59c4364,3.0,3.0,1.0,287.0,43.0,193.0,58.0,1.0,0.0,1.0,1.0,330.0,47.0,195.0,15.0,22.0,97.0,35.0,12.0,23.0,3.0,3.0,1.0,1.0,0.5,3.0,3.0,1.0,0.0
src/68_rsprc/prcref_PMA.F90,59c4364,35.0,35.0,0.0,255.0,27.0,190.0,40.0,2.0,0.0,1.0,1.0,647.0,58.0,382.0,136.0,245.0,214.0,326.0,71.0,255.0,71.0,71.0,1.0,6.0,0.56,71.0,71.0,1.0,0.0
src/98_main/vdw_kernelgen.F90,59c4364,1.0,1.0,1.0,149.0,30.0,76.0,43.0,1.0,0.0,1.0,1.0,190.0,33.0,78.0,3.0,0.0,81.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.04,1.0,1.0,1.0,0.0
src/43_ptgroups/m_ptg_T.F90,59c4364,2.0,2.0,1.0,128.0,9.0,107.0,12.0,1.0,0.0,1.0,1.0,168.0,13.0,109.0,20.0,88.0,48.0,100.0,11.0,89.0,2.0,2.0,1.0,1.0,0.44,2.0,2.0,1.0,0.0
src/43_ptgroups/ptg_T.F90,59c4364,2.0,2.0,1.0,128.0,9.0,107.0,12.0,1.0,0.0,1.0,1.0,168.0,13.0,109.0,20.0,88.0,48.0,100.0,11.0,89.0,2.0,2.0,1.0,1.0,0.44,2.0,2.0,1.0,0.0
src/41_geometry/ptgmadata.F90,59c4364,58.0,2.0,1.0,140.0,7.0,125.0,8.0,1.0,0.0,1.0,1.0,181.0,11.0,127.0,8.0,118.0,45.0,125.0,7.0,118.0,58.0,2.0,1.0,1.0,0.35,58.0,2.0,1.0,0.0
src/57_iovars/m_mpi_setup.F90,59c4364,75.0,75.0,6.0,438.0,54.0,327.0,64.0,2.0,0.0,1.0,1.0,928.0,112.0,657.0,99.0,532.0,176.0,586.0,45.0,541.0,150.0,150.0,12.0,8.0,0.27,150.0,150.0,12.0,0.0
src/57_iovars/mpi_setup.F90,59c4364,75.0,75.0,6.0,438.0,54.0,327.0,64.0,2.0,0.0,1.0,1.0,928.0,112.0,657.0,99.0,532.0,176.0,586.0,45.0,541.0,150.0,150.0,12.0,8.0,0.27,150.0,150.0,12.0,0.0
src/77_suscep/m_suscep_stat.F90,59c4364,62.0,62.0,4.0,549.0,70.0,371.0,113.0,3.0,1.0,1.0,3.0,2014.0,226.0,1133.0,313.0,819.0,673.0,944.0,161.0,783.0,72.0,72.0,7.0,10.0,0.59,188.0,188.0,12.0,0.0
src/65_paw/paw_mknewh0.F90,59c4364,29.0,29.0,1.0,269.0,38.0,186.0,60.0,1.0,0.0,1.0,1.0,319.0,41.0,188.0,63.0,116.0,107.0,154.0,41.0,113.0,29.0,29.0,1.0,6.0,0.57,29.0,29.0,1.0,0.0
src/72_response/smeared_delta.F90,59c4364,15.0,15.0,1.0,90.0,19.0,50.0,21.0,1.0,0.0,1.0,1.0,130.0,23.0,52.0,14.0,37.0,57.0,51.0,12.0,39.0,15.0,15.0,1.0,3.0,1.1,15.0,15.0,1.0,0.0
src/28_numeric_noabirule/m_random_zbq.F90,59c4364,5.0,5.0,1.0,97.0,8.0,36.0,53.0,2.0,1.0,1.0,2.0,275.0,32.0,97.0,39.0,57.0,149.0,83.0,27.0,56.0,6.0,6.0,1.0,2.0,1.54,11.0,11.0,2.0,0.0
src/67_common/poslifetime.F90,59c4364,196.0,196.0,1.0,883.0,56.0,754.0,101.0,1.0,0.0,1.0,1.0,951.0,59.0,756.0,174.0,581.0,166.0,678.0,59.0,619.0,196.0,196.0,1.0,11.0,0.22,196.0,196.0,1.0,0.0
src/66_nonlocal/mkkpg.F90,59c4364,8.0,8.0,1.0,67.0,13.0,33.0,22.0,1.0,0.0,1.0,1.0,113.0,17.0,35.0,17.0,17.0,64.0,32.0,13.0,19.0,8.0,8.0,1.0,3.0,1.83,8.0,8.0,1.0,0.0
src/66_nonlocal/m_fock.F90,59c4364,10.0,10.0,2.0,105.0,16.0,57.0,32.0,18.0,1.0,1.0,16.0,2654.0,405.0,1146.0,402.0,740.0,1137.0,1069.0,269.0,800.0,53.0,53.0,10.0,10.0,0.99,191.0,191.0,39.0,0.0
src/51_manage_mpi/m_mpinfo.F90,59c4364,5.0,5.0,1.0,46.0,9.0,27.0,9.0,16.0,1.0,1.0,16.0,1235.0,218.0,472.0,155.0,313.0,563.0,415.0,113.0,302.0,15.0,15.0,1.0,3.0,1.19,81.0,81.0,16.0,0.0
src/70_gw/calc_sigc_me.F90,59c4364,27.0,26.0,1.0,200.0,24.0,141.0,44.0,6.0,0.0,1.0,1.0,1325.0,153.0,853.0,242.0,598.0,382.0,693.0,104.0,589.0,166.0,161.0,9.0,9.0,0.45,166.0,161.0,9.0,0.0
src/62_iowfdenpot/m_io_screening.F90,59c4364,9.0,9.0,4.0,105.0,18.0,64.0,24.0,19.0,1.0,1.0,18.0,2750.0,453.0,1293.0,394.0,670.0,1058.0,941.0,257.0,684.0,34.0,34.0,23.0,7.0,0.82,179.0,175.0,78.0,0.0
src/80_tdep/m_tdep_sym.F90,59c4364,13.0,13.0,2.0,111.0,13.0,75.0,24.0,5.0,1.0,1.0,5.0,611.0,82.0,408.0,121.0,301.0,132.0,405.0,97.0,308.0,39.0,39.0,3.0,4.0,0.32,68.0,68.0,11.0,0.0
src/67_common/scprqt.F90,59c4364,45.0,44.0,0.0,251.0,23.0,200.0,32.0,3.0,0.0,1.0,2.0,844.0,70.0,594.0,62.0,520.0,193.0,527.0,47.0,480.0,135.0,133.0,1.0,0.0,0.32,136.0,134.0,2.0,0.0
src/77_ddb/d2c_weights.F90,59c4364,268.0,268.0,1.0,828.0,35.0,779.0,71.0,1.0,0.0,1.0,1.0,870.0,38.0,781.0,23.0,757.0,110.0,773.0,19.0,754.0,268.0,268.0,1.0,10.0,0.14,268.0,268.0,1.0,0.0
src/70_gw/gwls_GWlanczos.F90,59c4364,10.0,10.0,1.0,218.0,55.0,117.0,85.0,3.0,1.0,1.0,4.0,790.0,185.0,381.0,128.0,252.0,346.0,281.0,102.0,179.0,15.0,15.0,3.0,3.0,0.91,30.0,30.0,5.0,0.0
src/70_gw/m_gwls_GWlanczos.F90,59c4364,10.0,10.0,1.0,218.0,55.0,117.0,85.0,3.0,1.0,1.0,4.0,790.0,185.0,381.0,128.0,252.0,346.0,281.0,102.0,179.0,15.0,15.0,3.0,3.0,0.91,30.0,30.0,5.0,0.0
src/79_seqpar_mpi/m_lobpcg.F90,59c4364,6.0,6.0,1.0,73.0,14.0,49.0,11.0,1.0,1.0,1.0,1.0,175.0,27.0,64.0,38.0,25.0,87.0,50.0,27.0,23.0,6.0,6.0,1.0,2.0,1.36,6.0,6.0,1.0,0.0
src/66_wfs/fock_getghc.F90,59c4364,22.0,22.0,2.0,215.0,27.0,144.0,48.0,3.0,0.0,1.0,1.0,694.0,84.0,436.0,122.0,311.0,190.0,369.0,49.0,320.0,67.0,67.0,6.0,8.0,0.44,67.0,67.0,6.0,0.0
src/67_common/cgwf.F90,59c4364,38.0,38.0,4.0,493.0,73.0,292.0,139.0,5.0,0.0,1.0,4.0,2022.0,267.0,1136.0,233.0,896.0,669.0,972.0,117.0,855.0,131.0,131.0,14.0,6.0,0.59,194.0,194.0,23.0,0.0
src/67_common/m_cgwf.F90,59c4364,38.0,38.0,4.0,493.0,73.0,292.0,139.0,5.0,0.0,1.0,4.0,2022.0,267.0,1136.0,233.0,896.0,669.0,972.0,117.0,855.0,131.0,131.0,14.0,6.0,0.59,194.0,194.0,23.0,0.0
src/72_response/dfpt_cgwf.F90,59c4364,38.0,38.0,4.0,493.0,73.0,292.0,139.0,5.0,0.0,1.0,4.0,2022.0,267.0,1136.0,233.0,896.0,669.0,972.0,117.0,855.0,131.0,131.0,14.0,6.0,0.59,194.0,194.0,23.0,0.0
src/72_response/m_dfpt_cgwf.F90,59c4364,38.0,38.0,4.0,493.0,73.0,292.0,139.0,5.0,0.0,1.0,4.0,2022.0,267.0,1136.0,233.0,896.0,669.0,972.0,117.0,855.0,131.0,131.0,14.0,6.0,0.59,194.0,194.0,23.0,0.0
src/79_seqpar_mpi/lobpcgwf.F90,59c4364,38.0,38.0,4.0,493.0,73.0,292.0,139.0,5.0,0.0,1.0,4.0,2022.0,267.0,1136.0,233.0,896.0,669.0,972.0,117.0,855.0,131.0,131.0,14.0,6.0,0.59,194.0,194.0,23.0,0.0
src/79_seqpar_mpi/m_lobpcgwf.F90,59c4364,38.0,38.0,4.0,493.0,73.0,292.0,139.0,5.0,0.0,1.0,4.0,2022.0,267.0,1136.0,233.0,896.0,669.0,972.0,117.0,855.0,131.0,131.0,14.0,6.0,0.59,194.0,194.0,23.0,0.0
src/79_seqpar_mpi/wfsinp.F90,59c4364,49.0,49.0,17.0,704.0,109.0,391.0,216.0,1.0,0.0,1.0,1.0,828.0,114.0,393.0,73.0,184.0,335.0,231.0,41.0,190.0,49.0,49.0,17.0,9.0,0.85,49.0,49.0,17.0,0.0
src/41_geometry/m_supercell.F90,59c4364,4.0,4.0,1.0,46.0,8.0,26.0,12.0,11.0,1.0,1.0,11.0,868.0,131.0,333.0,147.0,185.0,435.0,314.0,129.0,185.0,8.0,8.0,4.0,4.0,1.31,47.0,47.0,17.0,0.0
src/54_abiutil/m_results_out.F90,59c4364,23.0,23.0,1.0,156.0,15.0,123.0,19.0,4.0,1.0,1.0,4.0,902.0,104.0,530.0,173.0,356.0,276.0,476.0,84.0,392.0,29.0,29.0,1.0,6.0,0.52,94.0,94.0,4.0,0.0
src/55_abiutil/m_results_out.F90,59c4364,23.0,23.0,1.0,156.0,15.0,123.0,19.0,4.0,1.0,1.0,4.0,902.0,104.0,530.0,173.0,356.0,276.0,476.0,84.0,392.0,29.0,29.0,1.0,6.0,0.52,94.0,94.0,4.0,0.0
src/65_paw/m_paw_slater.F90,59c4364,6.0,6.0,1.0,87.0,16.0,52.0,21.0,13.0,1.0,1.0,12.0,1722.0,291.0,742.0,309.0,411.0,743.0,629.0,207.0,422.0,15.0,15.0,4.0,5.0,1.0,87.0,87.0,15.0,0.0
src/29_xgTools/m_xg.F90,59c4364,5.0,5.0,1.0,41.0,8.0,27.0,6.0,52.0,1.0,1.0,52.0,2720.0,553.0,1533.0,650.0,882.0,638.0,1393.0,563.0,830.0,18.0,17.0,1.0,4.0,0.42,268.0,262.0,52.0,0.0
src/56_mixing/scfopt.F90,59c4364,26.0,26.0,3.0,176.0,23.0,130.0,24.0,2.0,0.0,1.0,1.0,427.0,49.0,262.0,43.0,218.0,120.0,246.0,29.0,217.0,52.0,52.0,6.0,4.0,0.46,52.0,52.0,6.0,0.0
src/62_cg_noabirule/dotproduct.F90,59c4364,3.0,3.0,1.0,31.0,6.0,14.0,11.0,1.0,0.0,1.0,1.0,78.0,11.0,16.0,9.0,6.0,53.0,14.0,8.0,6.0,3.0,3.0,1.0,2.0,3.31,3.0,3.0,1.0,0.0
src/45_geomoptim/pimd_langevin_npt.F90,59c4364,27.0,27.0,1.0,393.0,68.0,250.0,79.0,1.0,0.0,1.0,1.0,465.0,71.0,252.0,73.0,178.0,148.0,197.0,32.0,165.0,27.0,27.0,1.0,4.0,0.59,27.0,27.0,1.0,0.0
src/41_xc_lowlevel/m_xcpositron.F90,59c4364,28.0,28.0,0.0,145.0,12.0,119.0,19.0,2.0,0.0,1.0,1.0,361.0,27.0,240.0,44.0,195.0,106.0,264.0,34.0,230.0,57.0,57.0,1.0,4.0,0.44,57.0,57.0,1.0,0.0
src/41_xc_lowlevel/xcpositron.F90,59c4364,28.0,28.0,0.0,145.0,12.0,119.0,19.0,2.0,0.0,1.0,1.0,361.0,27.0,240.0,44.0,195.0,106.0,264.0,34.0,230.0,57.0,57.0,1.0,4.0,0.44,57.0,57.0,1.0,0.0
src/56_xc/rhohxcpositron.F90,59c4364,28.0,28.0,0.0,145.0,12.0,119.0,19.0,2.0,0.0,1.0,1.0,361.0,27.0,240.0,44.0,195.0,106.0,264.0,34.0,230.0,57.0,57.0,1.0,4.0,0.44,57.0,57.0,1.0,0.0
src/78_eph/m_phgamma.F90,59c4364,13.0,12.0,1.0,124.0,20.0,79.0,28.0,31.0,1.0,1.0,27.0,4767.0,774.0,2531.0,852.0,1544.0,1598.0,2173.0,549.0,1624.0,80.0,80.0,13.0,9.0,0.63,405.0,399.0,61.0,0.0
src/43_ptgroups/m_ptg_C2.F90,59c4364,2.0,2.0,1.0,58.0,7.0,39.0,12.0,1.0,0.0,1.0,1.0,98.0,11.0,41.0,18.0,22.0,48.0,34.0,11.0,23.0,2.0,2.0,1.0,1.0,1.17,2.0,2.0,1.0,0.0
src/43_ptgroups/ptg_C2.F90,59c4364,2.0,2.0,1.0,58.0,7.0,39.0,12.0,1.0,0.0,1.0,1.0,98.0,11.0,41.0,18.0,22.0,48.0,34.0,11.0,23.0,2.0,2.0,1.0,1.0,1.17,2.0,2.0,1.0,0.0
src/70_gw/gwls_QR_factorization.F90,59c4364,10.0,10.0,1.0,183.0,53.0,87.0,61.0,4.0,1.0,1.0,4.0,895.0,241.0,372.0,122.0,249.0,360.0,294.0,92.0,202.0,36.0,36.0,1.0,4.0,0.97,42.0,42.0,4.0,0.0
src/70_gw/m_gwls_QR_factorization.F90,59c4364,10.0,10.0,1.0,183.0,53.0,87.0,61.0,4.0,1.0,1.0,4.0,895.0,241.0,372.0,122.0,249.0,360.0,294.0,92.0,202.0,36.0,36.0,1.0,4.0,0.97,42.0,42.0,4.0,0.0
src/45_geomoptim/m_abimover.F90,59c4364,6.0,5.0,1.0,88.0,14.0,45.0,30.0,20.0,1.0,1.0,20.0,3055.0,478.0,1141.0,348.0,689.0,1521.0,914.0,294.0,620.0,23.0,18.0,5.0,5.0,1.33,124.0,107.0,24.0,0.0
src/95_drive/dfpt_looppert.F90,59c4364,80.0,80.0,5.0,779.0,59.0,611.0,131.0,3.0,0.0,1.0,1.0,2461.0,181.0,1835.0,451.0,1312.0,513.0,1335.0,181.0,1154.0,240.0,240.0,17.0,6.0,0.28,240.0,240.0,17.0,0.0
src/95_drive/m_dfpt_looppert.F90,59c4364,80.0,80.0,5.0,779.0,59.0,611.0,131.0,3.0,0.0,1.0,1.0,2461.0,181.0,1835.0,451.0,1312.0,513.0,1335.0,181.0,1154.0,240.0,240.0,17.0,6.0,0.28,240.0,240.0,17.0,0.0
src/66_nonlocal/strsocv.F90,59c4364,4.0,4.0,1.0,57.0,9.0,37.0,11.0,1.0,0.0,1.0,1.0,114.0,13.0,39.0,10.0,28.0,64.0,34.0,9.0,25.0,4.0,4.0,1.0,2.0,1.64,4.0,4.0,1.0,0.0
src/59_ionetcdf/m_dfpt_io.F90,59c4364,1.0,1.0,1.0,39.0,9.0,17.0,13.0,2.0,1.0,1.0,2.0,153.0,27.0,43.0,23.0,1.0,86.0,21.0,20.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0
src/56_mixing/sqnormm_v.F90,59c4364,10.0,10.0,1.0,80.0,12.0,52.0,16.0,1.0,0.0,1.0,1.0,135.0,16.0,54.0,22.0,31.0,67.0,46.0,15.0,31.0,10.0,10.0,1.0,4.0,1.24,10.0,10.0,1.0,0.0
src/41_xc_lowlevel/m_xcpbe.F90,59c4364,62.0,62.0,6.0,2520.0,354.0,1562.0,610.0,2.0,0.0,1.0,1.0,5155.0,712.0,3126.0,97.0,3028.0,1332.0,2885.0,74.0,2811.0,125.0,125.0,13.0,7.0,0.43,125.0,125.0,13.0,0.0
src/41_xc_lowlevel/xcpbe.F90,59c4364,62.0,62.0,6.0,2520.0,354.0,1562.0,610.0,2.0,0.0,1.0,1.0,5155.0,712.0,3126.0,97.0,3028.0,1332.0,2885.0,74.0,2811.0,125.0,125.0,13.0,7.0,0.43,125.0,125.0,13.0,0.0
src/69_wfdesc/m_wfd.F90,59c4364,7.0,7.0,1.0,67.0,13.0,39.0,16.0,64.0,1.0,1.0,61.0,6796.0,1133.0,2686.0,1071.0,1616.0,3135.0,2520.0,827.0,1693.0,35.0,35.0,6.0,8.0,1.17,489.0,482.0,82.0,0.0
src/67_common/conducti_nc.F90,59c4364,19.0,19.0,0.0,203.0,23.0,149.0,35.0,3.0,0.0,1.0,1.0,696.0,73.0,450.0,130.0,323.0,187.0,363.0,46.0,317.0,57.0,57.0,1.0,8.0,0.42,57.0,57.0,1.0,0.0
src/10_defs/defs_parameters.F90,59c4364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,8.0,19.0,18.0,0.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0
src/77_ddb/complete_gkk.F90,59c4364,45.0,45.0,14.0,292.0,57.0,181.0,64.0,1.0,0.0,1.0,1.0,347.0,61.0,183.0,34.0,148.0,115.0,166.0,29.0,137.0,45.0,45.0,14.0,9.0,0.63,45.0,45.0,14.0,0.0
src/62_cg_noabirule/linmin.F90,59c4364,0.0,0.0,0.0,19.0,3.0,8.0,8.0,2.0,0.0,1.0,1.0,82.0,11.0,18.0,13.0,4.0,55.0,16.0,12.0,4.0,1.0,1.0,1.0,0.0,3.06,1.0,1.0,1.0,0.0
abimkdocs/variables.py,59c4364,3.0,3.0,1.0,16.0,1.0,10.0,3.0,68.0,0.0,1.0,1.0,1255.0,177.0,818.0,121.0,697.0,273.0,580.0,90.0,490.0,20.0,20.0,8.0,4.0,0.33,210.0,210.0,112.0,0.0
abimkdocs/variables_abinit.py,59c4364,1.0,1.0,1.0,16923.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18690.0,1761.0,16925.0,2.0,16923.0,29.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
abimkdocs/variables_aim.py,59c4364,1.0,1.0,1.0,604.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,671.0,64.0,606.0,2.0,604.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
abimkdocs/variables_anaddb.py,59c4364,1.0,1.0,1.0,1882.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2072.0,187.0,1884.0,2.0,1882.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
abimkdocs/variables_optic.py,59c4364,1.0,1.0,1.0,178.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,198.0,17.0,180.0,2.0,178.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,0.01,1.0,1.0,1.0,0.0
abimkdocs/website.py,59c4364,4.0,4.0,1.0,27.0,3.0,19.0,6.0,53.0,0.0,1.0,1.0,1580.0,237.0,1036.0,101.0,935.0,350.0,866.0,93.0,773.0,67.0,67.0,7.0,5.0,0.34,260.0,260.0,101.0,0.0
scripts/post_processing/ElectronPhononCoupling/ElectronPhononCoupling/__main__.py,59c4364,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0
scripts/post_processing/ElectronPhononCoupling/ElectronPhononCoupling/config/release.py,59c4364,2.0,2.0,1.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,48.0,14.0,33.0,0.0,33.0,1.0,14.0,0.0,14.0,2.0,2.0,1.0,1.0,0.03,2.0,2.0,1.0,0.0
