Name,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
dtfil_init_time.f90,1.0,1.0,1.0,84.0,13.0,55.0,16.0,1.0,0.0,1.0,1.0,131.0,17.0,57.0,15.0,41.0,59.0,53.0,12.0,41.0,1.0,1.0,1.0,0.0,1.04,1.0,1.0,1.0,0.0
wvl_paw_free.f90,2.0,2.0,1.0,58.0,12.0,32.0,14.0,1.0,0.0,1.0,1.0,97.0,15.0,34.0,8.0,1.0,50.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.47,2.0,2.0,1.0,0.0
invars2m.f90,2.0,2.0,0.0,44.0,9.0,23.0,12.0,2.0,0.0,1.0,1.0,150.0,22.0,48.0,23.0,24.0,83.0,42.0,20.0,22.0,4.0,4.0,1.0,2.0,1.73,4.0,4.0,1.0,0.0
ptg_O.f90,2.0,2.0,1.0,220.0,10.0,198.0,12.0,1.0,0.0,1.0,1.0,260.0,14.0,200.0,21.0,178.0,48.0,190.0,11.0,179.0,2.0,2.0,1.0,1.0,0.24,2.0,2.0,1.0,0.0
prep_bandfft_tabs.f90,11.0,11.0,1.0,147.0,22.0,112.0,14.0,1.0,0.0,1.0,1.0,187.0,25.0,114.0,54.0,59.0,51.0,79.0,24.0,55.0,11.0,11.0,1.0,2.0,0.45,11.0,11.0,1.0,0.0
wvl_projectors_set.f90,2.0,2.0,1.0,93.0,13.0,58.0,22.0,1.0,0.0,1.0,1.0,141.0,16.0,60.0,20.0,2.0,67.0,20.0,18.0,2.0,2.0,2.0,1.0,1.0,1.12,2.0,2.0,1.0,0.0
make_grad_berry.f90,23.0,23.0,3.0,290.0,32.0,204.0,64.0,1.0,0.0,1.0,1.0,361.0,35.0,206.0,71.0,134.0,132.0,158.0,40.0,118.0,23.0,23.0,3.0,7.0,0.64,23.0,23.0,3.0,0.0
mlwfovlp_pw.f90,39.0,39.0,8.0,320.0,27.0,198.0,109.0,1.0,0.0,1.0,1.0,379.0,31.0,200.0,46.0,153.0,164.0,179.0,28.0,151.0,39.0,39.0,8.0,11.0,0.82,39.0,39.0,8.0,0.0
getshell.f90,63.0,63.0,7.0,620.0,81.0,360.0,188.0,1.0,0.0,1.0,1.0,708.0,85.0,362.0,48.0,313.0,272.0,317.0,30.0,287.0,63.0,63.0,7.0,8.0,0.75,63.0,63.0,7.0,0.0
m_fft_mesh.f90,6.0,6.0,1.0,71.0,11.0,41.0,19.0,16.0,1.0,1.0,16.0,1692.0,258.0,698.0,211.0,486.0,762.0,656.0,187.0,469.0,29.0,27.0,12.0,5.0,1.09,108.0,106.0,29.0,0.0
fxphas.f90,35.0,35.0,14.0,256.0,35.0,181.0,46.0,1.0,0.0,1.0,1.0,315.0,38.0,183.0,32.0,150.0,102.0,172.0,18.0,154.0,35.0,35.0,14.0,8.0,0.56,35.0,35.0,14.0,0.0
prcref_PMA.f90,35.0,35.0,0.0,252.0,27.0,188.0,40.0,2.0,0.0,1.0,1.0,641.0,57.0,378.0,133.0,244.0,213.0,322.0,68.0,254.0,71.0,71.0,1.0,6.0,0.56,71.0,71.0,1.0,0.0
m_fold2block.f90,8.0,8.0,1.0,72.0,10.0,47.0,16.0,4.0,1.0,1.0,4.0,433.0,61.0,201.0,64.0,136.0,184.0,179.0,43.0,136.0,13.0,13.0,1.0,4.0,0.92,34.0,34.0,4.0,0.0
dotprodm_vn.f90,31.0,31.0,1.0,261.0,32.0,198.0,58.0,1.0,0.0,1.0,1.0,339.0,36.0,200.0,31.0,168.0,132.0,162.0,20.0,142.0,31.0,31.0,1.0,6.0,0.66,31.0,31.0,1.0,0.0
m_paw_slater.f90,6.0,6.0,1.0,87.0,16.0,52.0,21.0,13.0,1.0,1.0,12.0,1722.0,291.0,742.0,309.0,411.0,743.0,629.0,207.0,422.0,15.0,15.0,4.0,5.0,1.0,87.0,87.0,15.0,0.0
d2kindstr2.f90,16.0,16.0,1.0,140.0,20.0,98.0,27.0,1.0,0.0,1.0,1.0,198.0,24.0,100.0,18.0,81.0,81.0,78.0,16.0,62.0,16.0,16.0,1.0,5.0,0.81,16.0,16.0,1.0,0.0
lincom_cgcprj.f90,10.0,10.0,1.0,97.0,16.0,62.0,20.0,1.0,0.0,1.0,1.0,168.0,21.0,64.0,30.0,33.0,86.0,50.0,19.0,31.0,10.0,10.0,1.0,3.0,1.34,10.0,10.0,1.0,0.0
strsocv.f90,4.0,4.0,1.0,57.0,9.0,37.0,11.0,1.0,0.0,1.0,1.0,114.0,13.0,39.0,10.0,28.0,64.0,34.0,9.0,25.0,4.0,4.0,1.0,2.0,1.64,4.0,4.0,1.0,0.0
matr3inv.f90,2.0,2.0,1.0,52.0,10.0,31.0,11.0,1.0,0.0,1.0,1.0,98.0,14.0,33.0,11.0,21.0,53.0,27.0,9.0,18.0,2.0,2.0,1.0,1.0,1.61,2.0,2.0,1.0,0.0
pred_isothermal.f90,25.0,25.0,0.0,268.0,34.0,149.0,86.0,2.0,0.0,1.0,1.0,598.0,71.0,300.0,51.0,248.0,232.0,279.0,43.0,236.0,50.0,50.0,1.0,4.0,0.77,50.0,50.0,1.0,0.0
ingeobld.f90,88.0,88.0,1.0,638.0,78.0,480.0,80.0,1.0,0.0,1.0,1.0,688.0,81.0,482.0,63.0,418.0,127.0,374.0,28.0,346.0,88.0,88.0,1.0,7.0,0.26,88.0,88.0,1.0,0.0
initmpi_grid.f90,3.0,3.0,1.0,287.0,43.0,193.0,58.0,1.0,0.0,1.0,1.0,330.0,47.0,195.0,15.0,22.0,97.0,35.0,12.0,23.0,3.0,3.0,1.0,1.0,0.5,3.0,3.0,1.0,0.0
m_bfgs.f90,9.0,9.0,1.0,101.0,15.0,50.0,35.0,3.0,1.0,1.0,3.0,461.0,65.0,167.0,64.0,102.0,236.0,152.0,52.0,100.0,14.0,14.0,1.0,5.0,1.41,27.0,27.0,3.0,0.0
smeared_delta.f90,15.0,15.0,1.0,90.0,19.0,50.0,21.0,1.0,0.0,1.0,1.0,130.0,23.0,52.0,14.0,37.0,57.0,51.0,12.0,39.0,15.0,15.0,1.0,3.0,1.1,15.0,15.0,1.0,0.0
atm2fft.f90,31.0,31.0,1.0,200.0,19.0,150.0,32.0,4.0,0.0,1.0,4.0,903.0,72.0,578.0,101.0,476.0,260.0,551.0,72.0,479.0,124.0,124.0,1.0,0.0,0.45,127.0,127.0,4.0,0.0
dfpt_ewald.f90,48.0,48.0,1.0,268.0,23.0,208.0,41.0,1.0,0.0,1.0,1.0,325.0,27.0,210.0,34.0,175.0,94.0,207.0,30.0,177.0,48.0,48.0,1.0,9.0,0.45,48.0,48.0,1.0,0.0
gwls_DielectricArray.f90,22.0,22.0,1.0,340.0,106.0,169.0,88.0,6.0,1.0,1.0,6.0,2291.0,672.0,1061.0,347.0,713.0,698.0,874.0,186.0,688.0,82.0,82.0,1.0,7.0,0.66,133.0,133.0,6.0,0.0
ptg_D6h.f90,2.0,2.0,1.0,449.0,19.0,415.0,15.0,1.0,0.0,1.0,1.0,489.0,23.0,417.0,28.0,388.0,51.0,400.0,11.0,389.0,2.0,2.0,1.0,1.0,0.12,2.0,2.0,1.0,0.0
transgrid.f90,44.0,44.0,1.0,299.0,25.0,231.0,43.0,1.0,0.0,1.0,1.0,370.0,28.0,233.0,63.0,169.0,111.0,183.0,19.0,164.0,44.0,44.0,1.0,6.0,0.48,44.0,44.0,1.0,0.0
wvl_initro.f90,2.0,2.0,1.0,327.0,44.0,194.0,102.0,1.0,0.0,1.0,1.0,368.0,48.0,196.0,36.0,3.0,139.0,29.0,27.0,2.0,2.0,2.0,1.0,1.0,0.71,2.0,2.0,1.0,0.0
m_kpts.f90,5.0,5.0,3.0,69.0,14.0,39.0,16.0,3.0,1.0,1.0,3.0,349.0,60.0,134.0,71.0,62.0,163.0,116.0,53.0,63.0,11.0,11.0,7.0,1.0,1.22,16.0,16.0,9.0,0.0
setup_screening.f90,40.0,40.0,4.0,381.0,52.0,260.0,76.0,2.0,0.0,2.0,2.0,855.0,111.0,523.0,154.0,343.0,238.0,444.0,89.0,355.0,65.0,65.0,7.0,6.0,0.46,81.0,80.0,8.0,0.0
defs_suscep.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,231.0,13.0,185.0,184.0,0.0,34.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
ccfft.f90,7.0,7.0,1.0,78.0,17.0,42.0,20.0,1.0,0.0,1.0,1.0,156.0,21.0,44.0,20.0,23.0,94.0,38.0,16.0,22.0,7.0,7.0,1.0,2.0,2.14,7.0,7.0,1.0,0.0
m_xieee.f90,1.0,1.0,1.0,31.0,5.0,11.0,15.0,2.0,1.0,1.0,2.0,154.0,26.0,33.0,15.0,2.0,99.0,16.0,14.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0
dfpt_looppert.f90,80.0,80.0,5.0,778.0,59.0,610.0,131.0,3.0,0.0,1.0,1.0,2459.0,181.0,1833.0,449.0,1312.0,513.0,1333.0,179.0,1154.0,240.0,240.0,17.0,6.0,0.28,240.0,240.0,17.0,0.0
odamix.f90,77.0,77.0,1.0,529.0,76.0,391.0,71.0,1.0,0.0,1.0,1.0,664.0,79.0,393.0,84.0,308.0,203.0,363.0,63.0,300.0,77.0,77.0,1.0,6.0,0.52,77.0,77.0,1.0,0.0
matrginv.f90,3.0,3.0,1.0,114.0,18.0,72.0,24.0,1.0,0.0,1.0,1.0,156.0,21.0,74.0,20.0,19.0,63.0,22.0,13.0,9.0,3.0,3.0,1.0,1.0,0.85,3.0,3.0,1.0,0.0
m_paw_finegrid.f90,18.0,18.0,1.0,133.0,15.0,90.0,31.0,27.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,265.0,262.0,10.0,8.0,0.0,497.0,494.0,37.0,0.0
psp2in.f90,8.0,8.0,2.0,87.0,11.0,61.0,16.0,2.0,0.0,1.0,1.0,253.0,25.0,124.0,37.0,85.0,107.0,107.0,27.0,80.0,16.0,16.0,4.0,4.0,0.86,16.0,16.0,4.0,0.0
m_oscillators.f90,10.0,9.0,1.0,80.0,12.0,49.0,19.0,8.0,1.0,1.0,8.0,964.0,135.0,412.0,154.0,257.0,430.0,386.0,108.0,278.0,32.0,31.0,1.0,6.0,1.04,84.0,77.0,8.0,1.0
mkcore_paw.f90,9.0,9.0,1.0,86.0,13.0,58.0,17.0,4.0,0.0,1.0,1.0,383.0,57.0,237.0,67.0,169.0,104.0,216.0,50.0,166.0,37.0,37.0,7.0,10.0,0.44,37.0,37.0,7.0,1.0
m_libxc_functionals.f90,6.0,6.0,1.0,68.0,11.0,41.0,16.0,18.0,1.0,1.0,18.0,2114.0,293.0,1004.0,214.0,382.0,869.0,600.0,199.0,401.0,32.0,32.0,5.0,7.0,0.87,117.0,117.0,32.0,1.0
defs_abitypes.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1834.0,228.0,1140.0,1139.0,0.0,656.0,1138.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.0
m_ifc.f90,14.0,14.0,3.0,138.0,21.0,90.0,28.0,19.0,1.0,1.0,19.0,3508.0,528.0,1805.0,562.0,1181.0,1237.0,1618.0,394.0,1224.0,54.0,54.0,8.0,6.0,0.69,276.0,275.0,62.0,1.0
m_tdep_sym.f90,13.0,13.0,2.0,111.0,13.0,75.0,24.0,5.0,1.0,1.0,5.0,611.0,82.0,408.0,121.0,301.0,132.0,405.0,97.0,308.0,39.0,39.0,3.0,4.0,0.32,68.0,68.0,11.0,1.0
rf2_init.f90,57.0,57.0,10.0,411.0,57.0,289.0,95.0,2.0,0.0,1.0,1.0,892.0,118.0,580.0,101.0,479.0,257.0,540.0,49.0,491.0,115.0,115.0,21.0,6.0,0.44,115.0,115.0,21.0,1.0
expibi.f90,2.0,2.0,1.0,52.0,12.0,17.0,24.0,1.0,0.0,1.0,1.0,91.0,15.0,19.0,12.0,6.0,60.0,17.0,11.0,6.0,2.0,2.0,1.0,1.0,3.16,2.0,2.0,1.0,1.0
m_epjdos.f90,18.0,17.0,1.0,150.0,22.0,105.0,30.0,11.0,1.0,1.0,11.0,1909.0,276.0,1103.0,276.0,740.0,612.0,889.0,191.0,698.0,70.0,70.0,9.0,9.0,0.55,198.0,197.0,19.0,1.0
m_fit_data.f90,4.0,4.0,1.0,64.0,10.0,36.0,16.0,5.0,1.0,1.0,5.0,587.0,93.0,215.0,118.0,96.0,282.0,159.0,76.0,83.0,6.0,6.0,1.0,3.0,1.31,20.0,20.0,5.0,1.0
m_bz_mesh.f90,8.0,8.0,3.0,77.0,13.0,45.0,18.0,29.0,1.0,1.0,29.0,3449.0,560.0,1426.0,543.0,835.0,1532.0,1279.0,396.0,883.0,41.0,41.0,25.0,7.0,1.07,255.0,254.0,97.0,1.0
chkpawovlp.f90,11.0,11.0,1.0,102.0,21.0,64.0,19.0,2.0,0.0,1.0,2.0,232.0,42.0,124.0,31.0,92.0,75.0,105.0,25.0,80.0,21.0,21.0,1.0,0.0,0.6,22.0,22.0,2.0,1.0
m_tdep_abitypes.f90,9.0,9.0,3.0,79.0,8.0,58.0,14.0,6.0,1.0,1.0,6.0,531.0,63.0,380.0,130.0,251.0,101.0,356.0,106.0,250.0,30.0,30.0,18.0,9.0,0.27,55.0,55.0,23.0,1.0
bethe_salpeter.f90,26.0,25.0,0.0,467.0,66.0,301.0,117.0,2.0,0.0,1.0,1.0,1027.0,136.0,605.0,244.0,351.0,325.0,478.0,135.0,343.0,53.0,51.0,1.0,4.0,0.54,53.0,51.0,1.0,1.0
m_chi0.f90,14.0,13.0,3.0,109.0,17.0,64.0,31.0,16.0,1.0,1.0,16.0,2498.0,331.0,1063.0,330.0,722.0,1155.0,1007.0,265.0,742.0,36.0,35.0,15.0,8.0,1.09,233.0,215.0,55.0,1.0
m_orbmag.f90,7.0,7.0,0.0,30.0,4.0,21.0,5.0,2.0,1.0,1.0,1.0,216.0,34.0,87.0,60.0,26.0,122.0,72.0,46.0,26.0,14.0,14.0,1.0,1.0,1.4,14.0,14.0,1.0,1.0
mklocl.f90,3.0,3.0,0.0,54.0,5.0,38.0,11.0,2.0,0.0,1.0,1.0,196.0,14.0,78.0,37.0,33.0,107.0,48.0,29.0,19.0,6.0,6.0,1.0,2.0,1.37,6.0,6.0,1.0,1.0
m_cut3d.f90,25.0,21.0,5.0,262.0,36.0,200.0,30.0,10.0,1.0,1.0,10.0,3036.0,398.0,2042.0,330.0,1705.0,653.0,1873.0,186.0,1687.0,124.0,110.0,18.0,7.0,0.32,251.0,219.0,56.0,1.0
energy.f90,44.0,44.0,3.0,366.0,37.0,284.0,46.0,2.0,0.0,1.0,1.0,886.0,78.0,571.0,160.0,402.0,242.0,478.0,97.0,381.0,88.0,88.0,6.0,6.0,0.42,88.0,88.0,6.0,0.0
m_dtset.f90,35.0,35.0,1.0,438.0,45.0,365.0,28.0,3.0,1.0,1.0,3.0,1457.0,153.0,1110.0,111.0,994.0,199.0,999.0,33.0,966.0,69.0,69.0,1.0,7.0,0.18,105.0,105.0,3.0,0.0
anaddb.f90,72.0,72.0,1.0,891.0,175.0,526.0,203.0,1.0,0.0,1.0,1.0,937.0,178.0,528.0,103.0,382.0,246.0,438.0,67.0,371.0,72.0,72.0,1.0,6.0,0.47,72.0,72.0,1.0,0.0
invars2.f90,403.0,403.0,2.0,1495.0,288.0,1124.0,93.0,2.0,0.0,1.0,1.0,3060.0,580.0,2250.0,115.0,2080.0,254.0,2548.0,43.0,2505.0,807.0,807.0,5.0,7.0,0.11,807.0,807.0,5.0,0.0
chkinp.f90,239.0,239.0,5.0,1694.0,152.0,1271.0,300.0,2.0,0.0,1.0,1.0,3437.0,307.0,2544.0,200.0,2317.0,647.0,2131.0,41.0,2090.0,478.0,478.0,11.0,7.0,0.25,478.0,478.0,11.0,0.0
expibi.f90,3.0,3.0,1.0,55.0,13.0,19.0,25.0,1.0,0.0,1.0,1.0,95.0,16.0,21.0,12.0,8.0,62.0,19.0,11.0,8.0,3.0,3.0,1.0,2.0,2.95,3.0,3.0,1.0,0.0
m_epjdos.f90,18.0,17.0,1.0,150.0,22.0,105.0,30.0,11.0,1.0,1.0,11.0,1909.0,276.0,1103.0,276.0,740.0,612.0,889.0,191.0,698.0,70.0,70.0,9.0,9.0,0.55,198.0,197.0,19.0,0.0
m_bz_mesh.f90,8.0,8.0,3.0,77.0,13.0,45.0,18.0,29.0,1.0,1.0,29.0,3451.0,560.0,1428.0,545.0,835.0,1532.0,1281.0,398.0,883.0,41.0,41.0,25.0,7.0,1.07,255.0,254.0,97.0,0.0
predictimg.f90,6.0,4.0,0.0,61.0,15.0,37.0,8.0,2.0,0.0,1.0,1.0,194.0,34.0,77.0,30.0,46.0,85.0,65.0,27.0,38.0,13.0,8.0,1.0,3.0,1.1,13.0,8.0,1.0,0.0
m_ioarr.f90,16.0,16.0,6.0,152.0,23.0,99.0,32.0,8.0,1.0,1.0,6.0,1551.0,219.0,835.0,210.0,458.0,532.0,633.0,149.0,484.0,55.0,55.0,25.0,7.0,0.64,132.0,132.0,49.0,0.0
m_chi0.f90,14.0,13.0,3.0,109.0,17.0,64.0,31.0,16.0,1.0,1.0,16.0,2500.0,331.0,1065.0,332.0,722.0,1155.0,1009.0,267.0,742.0,36.0,35.0,15.0,8.0,1.08,233.0,215.0,55.0,0.0
extrapwf.f90,55.0,55.0,12.0,592.0,58.0,410.0,128.0,1.0,0.0,1.0,1.0,657.0,61.0,412.0,111.0,300.0,190.0,310.0,42.0,268.0,55.0,55.0,12.0,10.0,0.46,55.0,55.0,12.0,0.0
mklocl.f90,3.0,3.0,0.0,53.0,5.0,38.0,10.0,2.0,0.0,1.0,1.0,194.0,14.0,78.0,38.0,33.0,105.0,49.0,30.0,19.0,6.0,6.0,1.0,2.0,1.35,6.0,6.0,1.0,0.0
m_gemm_nonlop.f90,6.0,6.0,0.0,58.0,7.0,43.0,8.0,7.0,1.0,1.0,4.0,585.0,74.0,329.0,139.0,189.0,188.0,270.0,97.0,173.0,30.0,30.0,1.0,6.0,0.57,47.0,47.0,4.0,0.0
pspini.f90,42.0,42.0,3.0,265.0,31.0,197.0,49.0,2.0,0.0,1.0,1.0,602.0,65.0,397.0,93.0,303.0,166.0,362.0,53.0,309.0,84.0,84.0,7.0,12.0,0.42,84.0,84.0,7.0,1.0
m_pawcprj.f90,15.0,15.0,2.0,212.0,29.0,126.0,62.0,24.0,0.0,1.0,24.0,2969.0,395.0,1529.0,273.0,1163.0,1127.0,1614.0,264.0,1350.0,42.0,42.0,9.0,8.0,0.74,365.0,364.0,48.0,1.0
m_haydock.f90,17.0,16.0,2.0,220.0,35.0,135.0,56.0,10.0,1.0,1.0,10.0,2663.0,395.0,1390.0,536.0,845.0,942.0,1189.0,314.0,875.0,39.0,39.0,4.0,6.0,0.68,171.0,169.0,21.0,1.0
partial_dos_fractions.f90,43.0,43.0,18.0,394.0,60.0,273.0,67.0,1.0,0.0,1.0,1.0,464.0,63.0,275.0,93.0,181.0,134.0,236.0,50.0,186.0,43.0,43.0,18.0,8.0,0.49,43.0,43.0,18.0,1.0
m_effective_potential_file.f90,21.0,21.0,4.0,199.0,24.0,148.0,29.0,17.0,1.0,1.0,17.0,4140.0,487.0,2696.0,509.0,1923.0,996.0,2087.0,312.0,1775.0,110.0,110.0,28.0,12.0,0.37,363.0,363.0,81.0,1.0
m_abi2big.f90,2.0,2.0,1.0,55.0,11.0,28.0,16.0,14.0,1.0,1.0,14.0,1265.0,212.0,432.0,139.0,14.0,647.0,136.0,108.0,28.0,2.0,2.0,1.0,1.0,1.5,28.0,28.0,14.0,1.0
mlwfovlp.f90,54.0,54.0,30.0,433.0,26.0,284.0,161.0,3.0,0.0,1.0,2.0,1316.0,72.0,826.0,158.0,577.0,527.0,643.0,84.0,559.0,162.0,162.0,91.0,1.0,0.64,164.0,164.0,92.0,1.0
m_ddk.f90,5.0,5.0,1.0,63.0,12.0,35.0,17.0,5.0,1.0,1.0,5.0,591.0,112.0,228.0,118.0,101.0,265.0,212.0,104.0,108.0,8.0,8.0,1.0,5.0,1.16,28.0,28.0,5.0,0.0
m_dvdb.f90,12.0,12.0,6.0,114.0,23.0,67.0,25.0,30.0,1.0,1.0,30.0,4603.0,846.0,2119.0,784.0,1324.0,1726.0,1971.0,515.0,1456.0,43.0,43.0,24.0,7.0,0.81,373.0,371.0,181.0,0.0
m_abimover.f90,6.0,5.0,1.0,88.0,14.0,45.0,30.0,20.0,1.0,1.0,20.0,3054.0,477.0,1141.0,348.0,689.0,1521.0,914.0,294.0,620.0,23.0,18.0,5.0,5.0,1.33,124.0,107.0,24.0,0.0
inqpt.f90,22.0,22.0,1.0,231.0,37.0,168.0,28.0,1.0,0.0,1.0,1.0,285.0,40.0,170.0,59.0,110.0,79.0,117.0,30.0,87.0,22.0,22.0,1.0,4.0,0.46,22.0,22.0,1.0,0.0
scfcv.f90,138.0,138.0,6.0,1042.0,114.0,767.0,178.0,2.0,0.0,1.0,1.0,2246.0,232.0,1537.0,335.0,1171.0,515.0,1263.0,179.0,1084.0,276.0,276.0,12.0,7.0,0.34,276.0,276.0,12.0,0.0
m_libpaw_libxc.f90,6.0,6.0,1.0,160.0,25.0,86.0,50.0,19.0,1.0,2.0,42.0,1931.0,281.0,947.0,344.0,368.0,718.0,688.0,294.0,394.0,32.0,32.0,4.0,7.0,0.76,116.0,116.0,32.0,0.0
m_epjdos.f90,19.0,18.0,1.0,155.0,22.0,109.0,32.0,11.0,1.0,1.0,11.0,1965.0,278.0,1140.0,291.0,762.0,630.0,912.0,198.0,714.0,70.0,70.0,9.0,9.0,0.55,209.0,208.0,19.0,0.0
mkcore_wvl.f90,1.0,1.0,0.0,197.0,27.0,137.0,37.0,4.0,0.0,2.0,2.0,910.0,117.0,554.0,66.0,6.0,260.0,59.0,55.0,4.0,2.0,2.0,1.0,1.0,0.47,4.0,4.0,2.0,0.0
m_tdep_phdos.f90,12.0,12.0,2.0,140.0,14.0,103.0,27.0,3.0,1.0,1.0,3.0,467.0,52.0,333.0,74.0,264.0,95.0,391.0,63.0,328.0,18.0,18.0,6.0,6.0,0.29,38.0,38.0,8.0,0.0
m_cut3d.f90,25.0,21.0,5.0,261.0,36.0,200.0,29.0,10.0,1.0,1.0,10.0,3032.0,398.0,2039.0,328.0,1704.0,652.0,1872.0,186.0,1686.0,124.0,110.0,18.0,7.0,0.32,251.0,219.0,56.0,0.0
m_paw_finegrid.f90,18.0,18.0,1.0,133.0,15.0,90.0,31.0,27.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,265.0,262.0,10.0,8.0,0.0,497.0,494.0,37.0,0.0
ingeo.f90,75.0,73.0,4.0,498.0,74.0,343.0,85.0,2.0,0.0,1.0,1.0,1099.0,152.0,689.0,110.0,578.0,271.0,584.0,51.0,533.0,150.0,146.0,8.0,7.0,0.39,150.0,146.0,8.0,1.0
m_paw_finegrid.f90,18.0,18.0,1.0,133.0,15.0,90.0,31.0,27.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,265.0,262.0,10.0,8.0,0.0,497.0,494.0,37.0,1.0
m_supercell.f90,4.0,4.0,1.0,46.0,8.0,27.0,12.0,11.0,1.0,1.0,11.0,874.0,131.0,337.0,151.0,185.0,438.0,318.0,133.0,185.0,8.0,8.0,4.0,4.0,1.3,47.0,47.0,17.0,0.0
m_tdep_sym.f90,13.0,13.0,2.0,111.0,13.0,75.0,24.0,5.0,1.0,1.0,5.0,611.0,82.0,408.0,121.0,301.0,132.0,405.0,97.0,308.0,39.0,39.0,3.0,4.0,0.32,68.0,68.0,11.0,0.0
m_anaddb_dataset.f90,61.0,61.0,1.0,384.0,50.0,285.0,49.0,5.0,1.0,1.0,5.0,2275.0,293.0,1552.0,336.0,1215.0,441.0,1253.0,163.0,1090.0,230.0,230.0,1.0,4.0,0.28,308.0,308.0,5.0,0.0
newrho.f90,48.0,48.0,0.0,269.0,20.0,228.0,23.0,2.0,0.0,1.0,1.0,671.0,44.0,459.0,108.0,348.0,175.0,399.0,65.0,334.0,96.0,96.0,1.0,6.0,0.38,96.0,96.0,1.0,0.0
mlwfovlp.f90,54.0,54.0,30.0,434.0,26.0,287.0,160.0,3.0,0.0,1.0,2.0,1319.0,72.0,833.0,164.0,577.0,523.0,645.0,86.0,559.0,162.0,162.0,91.0,1.0,0.63,164.0,164.0,92.0,0.0
m_paw_finegrid.f90,18.0,18.0,1.0,133.0,15.0,90.0,31.0,27.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,265.0,262.0,10.0,8.0,0.0,497.0,494.0,37.0,0.0
symfind.f90,63.0,63.0,23.0,505.0,55.0,327.0,135.0,1.0,0.0,1.0,1.0,571.0,58.0,329.0,49.0,279.0,198.0,278.0,31.0,247.0,63.0,63.0,23.0,8.0,0.6,63.0,63.0,23.0,0.0
m_phonons.f90,10.0,10.0,2.0,123.0,21.0,78.0,28.0,21.0,1.0,1.0,21.0,3305.0,536.0,1703.0,534.0,1105.0,1176.0,1428.0,345.0,1083.0,53.0,52.0,6.0,10.0,0.69,228.0,222.0,53.0,1.0
dfptff_edie.f90,37.0,37.0,1.0,292.0,36.0,228.0,42.0,1.0,0.0,1.0,1.0,355.0,40.0,230.0,35.0,194.0,101.0,210.0,23.0,187.0,37.0,37.0,1.0,5.0,0.44,37.0,37.0,1.0,1.0
m_GreenHyb.f90,6.0,6.0,1.0,63.0,7.0,43.0,13.0,13.0,1.0,1.0,13.0,1369.0,137.0,620.0,185.0,373.0,633.0,597.0,184.0,413.0,26.0,26.0,1.0,5.0,1.02,83.0,83.0,13.0,1.0
gam_mult_displ.f90,1.0,1.0,1.0,35.0,10.0,17.0,8.0,1.0,0.0,1.0,1.0,76.0,14.0,19.0,11.0,7.0,45.0,13.0,10.0,3.0,1.0,1.0,1.0,0.0,2.37,1.0,1.0,1.0,1.0
m_specialmsg.f90,2.0,2.0,1.0,26.0,8.0,9.0,8.0,3.0,1.0,1.0,3.0,209.0,46.0,42.0,27.0,14.0,127.0,47.0,26.0,21.0,5.0,5.0,1.0,2.0,3.02,8.0,8.0,3.0,1.0
mkeuler.f90,13.0,13.0,3.0,78.0,10.0,56.0,13.0,1.0,0.0,1.0,1.0,123.0,14.0,58.0,14.0,43.0,54.0,60.0,12.0,48.0,13.0,13.0,3.0,2.0,0.93,13.0,13.0,3.0,1.0
strconv.f90,5.0,5.0,1.0,55.0,11.0,33.0,12.0,1.0,0.0,1.0,1.0,103.0,15.0,35.0,10.0,24.0,56.0,36.0,9.0,27.0,5.0,5.0,1.0,2.0,1.6,5.0,5.0,1.0,1.0
invacuum.f90,7.0,7.0,1.0,94.0,14.0,54.0,26.0,1.0,0.0,1.0,1.0,138.0,17.0,56.0,28.0,27.0,67.0,48.0,19.0,29.0,7.0,7.0,1.0,4.0,1.2,7.0,7.0,1.0,1.0
optics_paw.f90,26.0,26.0,5.0,236.0,33.0,165.0,46.0,2.0,0.0,1.0,1.0,535.0,69.0,333.0,91.0,241.0,152.0,289.0,51.0,238.0,52.0,52.0,11.0,10.0,0.46,52.0,52.0,11.0,1.0
