hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
3e9a05a14ad58bf6db4f1fccbf760375e1ca0806,2017-07-24 16:31:14,1,1,1,0.0,4,13,126.0,11,5.145590277777779,51,4177.0,1.1943411632128371,33,0,0,0,0
1c17def1445b4103d83bb9ba748a44f2e18c10a7,2017-07-24 16:41:34,1,2,8,2.9642733672906934,341,23,0.0,1,0.0,0,424.5,0.0,286,1,1,0,1
0dfda47b519e331cdc45326c9e40e713c510e202,2017-07-24 17:07:32,1,2,2,0.9871377743721864,28,32,310.5,11,0.1333564814814815,18,4178.5,16.81015840663863,1657,1,1,1,1
a32f38b40df03d3160dc103df78025587b9ec9c4,2017-07-24 17:18:52,2,2,2,1.0,2,2,68.5,11,5.06564236111111,9,4180.5,1.098918206862776,1658,1,1,1,1
d63e011f4381ee38eb50be27d3580df6dadcc810,2017-07-24 18:12:35,1,1,1,0.0,1,1,82.0,11,0.037303240740740734,6,4182.0,27.807322370462302,22,0,0,0,0
c4be5fbdc1263ff7a0b1ee227bc8694d843774ca,2017-07-24 20:39:11,1,3,3,0.6838146106020775,32,153,217.0,11,0.15893904320987653,25,4184.0,5.100922694876036,1661,1,1,1,1
01200d8bbe88e1aa9bda477c2542c0ff6a8848c8,2017-07-25 09:38:47,1,1,1,0.0,1,1,58.0,11,0.7242476851851852,6,4186.0,2.3807431082700763,1662,1,1,1,1
ba78b1e271928a257642e73d6e78b7ce7fcea951,2017-07-25 09:52:04,1,2,2,0.5916727785823275,9,5,56.5,11,0.34947337962962965,12,4187.5,2.4402915899920616,1664,1,0,1,1
861bf1e265c275e452080423fd2e06cb3a2556dd,2017-07-25 13:38:05,1,3,6,2.1701605010683336,499,75,103.5,11,0.7286033950617283,16,4191.5,1.0092209692154157,1670,0,1,0,1
f14fe765c0dc37efb62011e4aff9f55157c104e6,2017-07-25 14:12:08,1,1,4,2.0,4,48,36.0,1,0.8962268518518518,4,430.5,1.5811400676705325,290,0,0,0,0
fa5d8e00e1e0f82f113cfdccebbf142ccc67b75d,2017-07-25 16:51:13,1,1,4,2.0,4,4,25.0,1,0.11047453703703704,8,434.5,5.714510214772132,294,0,0,0,0
cfd07c55dc7e15bf5099450c66356f0f5f967665,2017-07-25 17:20:27,2,7,14,1.7999984389613126,1280,21,76.85714285714286,11,1.8863210978835985,78,4201.5,1.2220448876900367,1683,0,1,0,1
bbcbd93cbce2bb595463f1a63e2933ea1eb662e4,2017-07-25 17:33:51,1,1,1,0.0,22,0,-113.0,11,0.8712962962962963,10,4209.0,2.1477151965993624,1684,0,1,0,1
a423ab48608561ac4a1c22aae4ac7ea7778f8358,2017-07-25 17:46:57,1,1,1,0.0,12,1,-91.0,11,0.009097222222222222,11,4210.0,110.92366412213741,1685,0,1,0,1
ea2f0ebbc0faf4073a9f83ae60dec0808c29c90e,2017-07-26 11:04:27,1,3,3,0.8323909065727799,28,7,12.666666666666664,11,2.8382484567901236,11,4212.0,1.2586083952414235,1688,1,1,1,1
d476533cc5d8d2efcb80a266995d8131a63ce8be,2017-07-26 11:11:38,1,1,1,0.0,28,0,0.0,1,0.0,0,4214.0,0.0,1689,0,1,0,1
643383079e5a8237df10e7810f95fa0d14fbe292,2017-07-26 11:27:49,2,2,2,1.0,13,7,387.0,11,0.7551157407407407,67,4215.5,1.9932252230158485,1690,0,1,0,1
