File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,keyword_buggy
src/67_common/extrapwf.F90,adf3b71,55.0,55.0,12.0,593.0,58.0,411.0,128.0,1.0,0.0,1.0,1.0,658.0,61.0,413.0,112.0,300.0,190.0,311.0,43.0,268.0,55.0,55.0,12.0,10.0,0.46,55.0,55.0,12.0,0.0
src/62_iowfdenpot/out1dm.F90,adf3b71,56.0,52.0,14.0,264.0,37.0,204.0,42.0,1.0,0.0,1.0,1.0,317.0,40.0,206.0,44.0,161.0,92.0,209.0,30.0,179.0,56.0,52.0,14.0,6.0,0.45,56.0,52.0,14.0,0.0
src/71_bse/m_exc_spectra.F90,adf3b71,15.0,14.0,4.0,128.0,23.0,80.0,33.0,10.0,1.0,1.0,10.0,1641.0,266.0,836.0,250.0,541.0,637.0,728.0,182.0,546.0,40.0,40.0,13.0,7.0,0.76,151.0,144.0,42.0,0.0
src/28_numeric_noabirule/m_numeric_tools.F90,adf3b71,4.0,4.0,1.0,46.0,9.0,24.0,12.0,95.0,1.0,1.0,100.0,6848.0,1242.0,2510.0,1056.0,1453.0,3218.0,2494.0,950.0,1544.0,35.0,29.0,29.0,5.0,1.28,442.0,416.0,181.0,0.0
src/72_response/dfpt_wfkfermi.F90,adf3b71,9.0,9.0,1.0,111.0,19.0,76.0,20.0,2.0,0.0,1.0,1.0,308.0,42.0,154.0,67.0,86.0,121.0,133.0,44.0,89.0,18.0,18.0,3.0,3.0,0.79,18.0,18.0,3.0,0.0
src/62_iowfdenpot/initwf.F90,adf3b71,3.0,3.0,0.0,42.0,8.0,23.0,11.0,3.0,0.0,1.0,1.0,191.0,27.0,73.0,31.0,32.0,94.0,56.0,26.0,30.0,9.0,9.0,1.0,2.0,1.29,9.0,9.0,1.0,0.0
src/95_drive/driver.F90,adf3b71,44.0,39.0,2.0,399.0,54.0,289.0,58.0,2.0,0.0,1.0,1.0,880.0,112.0,580.0,131.0,386.0,194.0,430.0,68.0,362.0,88.0,79.0,4.0,8.0,0.33,88.0,79.0,4.0,0.0
src/53_ffts/m_fft.F90,adf3b71,11.0,10.0,0.0,84.0,17.0,48.0,20.0,26.0,1.0,1.0,24.0,3235.0,577.0,1345.0,458.0,845.0,1390.0,1225.0,337.0,888.0,64.0,59.0,1.0,7.0,1.03,305.0,276.0,24.0,0.0
src/72_response/dfpt_rhotov.F90,adf3b71,18.0,18.0,0.0,140.0,20.0,93.0,29.0,2.0,0.0,1.0,1.0,366.0,45.0,189.0,57.0,131.0,140.0,166.0,38.0,128.0,37.0,37.0,1.0,4.0,0.74,37.0,37.0,1.0,0.0
src/66_wfs/fock_getghc.F90,adf3b71,22.0,22.0,2.0,215.0,26.0,144.0,48.0,3.0,0.0,1.0,1.0,693.0,83.0,436.0,122.0,311.0,190.0,369.0,49.0,320.0,67.0,67.0,6.0,8.0,0.44,67.0,67.0,6.0,0.0
src/77_ddb/ddb_elast.F90,adf3b71,89.0,89.0,1.0,611.0,57.0,407.0,152.0,1.0,0.0,1.0,1.0,671.0,61.0,409.0,46.0,362.0,208.0,324.0,35.0,289.0,89.0,89.0,1.0,5.0,0.51,89.0,89.0,1.0,0.0
src/43_wvl_wrappers/wvl_wfs_set.F90,adf3b71,1.0,1.0,1.0,75.0,14.0,44.0,17.0,3.0,0.0,3.0,3.0,330.0,48.0,136.0,37.0,5.0,149.0,38.0,34.0,4.0,2.0,2.0,1.0,1.0,1.1,4.0,4.0,3.0,0.0
src/10_defs/defs_datatypes.F90,adf3b71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,607.0,133.0,128.0,127.0,0.0,370.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0
