function,cyclomatic,modified,strict,essential,nesting,path_count,path_c_log,bug
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsb,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpsw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpxchg,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpxchg,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpxchg16b,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cmpxchg8b,1,1,1,1,0,1,0,0
asmjit::X86Assembler::comisd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::comisd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::comiss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::comiss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cpuid,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cqo,1,1,1,1,0,1,0,0
asmjit::X86Assembler::crc32,1,1,1,1,0,1,0,0
asmjit::X86Assembler::crc32,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtdq2pd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtdq2pd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtdq2ps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtdq2ps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpd2dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpd2dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpd2pi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpd2pi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpd2ps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpd2ps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpi2pd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpi2pd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpi2ps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtpi2ps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtps2dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtps2dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtps2pd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtps2pd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtps2pi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtps2pi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtsd2si,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtsd2si,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtsd2ss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtsd2ss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtsi2sd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtsi2sd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtsi2ss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtsi2ss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtss2sd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtss2sd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtss2si,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvtss2si,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttpd2dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttpd2dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttpd2pi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttpd2pi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttps2dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttps2dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttps2pi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttps2pi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttsd2si,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttsd2si,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttss2si,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cvttss2si,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cwd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::cwde,1,1,1,1,0,1,0,0
asmjit::X86Assembler::daa,1,1,1,1,0,1,0,0
asmjit::X86Assembler::das,1,1,1,1,0,1,0,0
asmjit::X86Assembler::db,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::ddouble,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dec,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dec,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dfloat,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dint16,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dint32,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dint64,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dint8,1,1,1,1,0,1,0,0
asmjit::X86Assembler::div,1,1,1,1,0,1,0,0
asmjit::X86Assembler::div,1,1,1,1,0,1,0,0
asmjit::X86Assembler::divpd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::divpd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::divps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::divps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::divsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::divsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::divss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::divss,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dmm,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dppd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dpps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dstruct,1,1,1,1,0,1,0,0
asmjit::X86Assembler::duint16,1,1,1,1,0,1,0,0
asmjit::X86Assembler::duint32,1,1,1,1,0,1,0,0
asmjit::X86Assembler::duint64,1,1,1,1,0,1,0,0
asmjit::X86Assembler::duint8,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dxmm,1,1,1,1,0,1,0,0
asmjit::X86Assembler::dymm,1,1,1,1,0,1,0,0
asmjit::X86Assembler::embedLabel,11,11,11,5,3,25,1,0
asmjit::X86Assembler::emms,1,1,1,1,0,1,0,0
asmjit::X86Assembler::enter,1,1,1,1,0,1,0,0
asmjit::X86Assembler::evex,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extractps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extrq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extrq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extrq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extrq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extrq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::extrq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::f2xm1,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fabs,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fadd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fadd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::faddp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::faddp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fbld,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fbstp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fchs,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fclex,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcmovb,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcmovbe,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcmove,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcmovnb,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcmovnbe,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcmovne,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcmovnu,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcmovu,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcom,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcom,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcom,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcomi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcomip,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcomp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcomp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcomp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcompp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fcos,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdecstp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdiv,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdiv,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdivp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdivp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdivr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdivr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdivrp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fdivrp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::femms,1,1,1,1,0,1,0,0
asmjit::X86Assembler::ffree,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fiadd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::ficom,1,1,1,1,0,1,0,0
asmjit::X86Assembler::ficomp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fidiv,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fidivr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fild,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fimul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fincstp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::finit,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fist,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fistp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fisttp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fisub,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fisubr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fld,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fld,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fld1,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fldcw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fldenv,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fldl2e,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fldl2t,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fldlg2,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fldln2,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fldpi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fldz,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fmul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fmul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fmulp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fmulp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fnclex,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fninit,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fnop,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fnsave,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fnstcw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fnstenv,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fnstsw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fnstsw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fpatan,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fprem,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fprem1,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fptan,1,1,1,1,0,1,0,0
asmjit::X86Assembler::frndint,1,1,1,1,0,1,0,0
asmjit::X86Assembler::frstor,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsave,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fscale,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsin,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsincos,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsqrt,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fst,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fst,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fstcw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fstenv,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fstp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fstp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fstsw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fstsw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsub,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsub,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsubp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsubp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsubr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsubr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsubrp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fsubrp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::ftst,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fucom,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fucom,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fucomi,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fucomip,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fucomp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fucomp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fucompp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fwait,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fxam,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fxch,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fxrstor,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fxsave,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fxtract,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fyl2x,1,1,1,1,0,1,0,0
asmjit::X86Assembler::fyl2xp1,1,1,1,1,0,1,0,0
asmjit::X86Assembler::getRegCount,1,1,1,1,0,1,0,0
asmjit::X86Assembler::gpz,1,1,1,1,0,1,0,0
asmjit::X86Assembler::haddpd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::haddpd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::haddps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::haddps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::hsubpd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::hsubpd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::hsubps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::hsubps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::idiv,1,1,1,1,0,1,0,0
asmjit::X86Assembler::idiv,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::imul,1,1,1,1,0,1,0,0
asmjit::X86Assembler::inc,1,1,1,1,0,1,0,0
asmjit::X86Assembler::inc,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::insertq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::int3,1,1,1,1,0,1,0,0
asmjit::X86Assembler::int_,1,1,1,1,0,1,0,0
asmjit::X86Assembler::int_,1,1,1,1,0,1,0,0
asmjit::X86Assembler::int_,1,1,1,1,0,1,0,0
asmjit::X86Assembler::int_,1,1,1,1,0,1,0,0
asmjit::X86Assembler::int_,1,1,1,1,0,1,0,0
asmjit::X86Assembler::intptr_ptr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::intptr_ptr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::intptr_ptr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::intptr_ptr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::intptr_ptr_abs,1,1,1,1,0,1,0,0
asmjit::X86Assembler::intptr_ptr_abs,1,1,1,1,0,1,0,0
asmjit::X86Assembler::j,1,1,1,1,0,1,0,0
asmjit::X86Assembler::ja,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jae,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jb,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jbe,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jc,1,1,1,1,0,1,0,0
asmjit::X86Assembler::je,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jecxz,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jg,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jge,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jl,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jle,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jmp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jna,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnae,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnb,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnbe,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnc,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jne,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jng,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnge,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnl,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnle,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jno,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jns,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jnz,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jo,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jp,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jpe,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jpo,1,1,1,1,0,1,0,0
asmjit::X86Assembler::js,1,1,1,1,0,1,0,0
asmjit::X86Assembler::jz,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lahf,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lddqu,1,1,1,1,0,1,0,0
asmjit::X86Assembler::ldmxcsr,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lea,1,1,1,1,0,1,0,0
asmjit::X86Assembler::leave,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lfence,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lock,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lodsb,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lodsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lodsq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lodsw,1,1,1,1,0,1,0,0
asmjit::X86Assembler::long_,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lzcnt,1,1,1,1,0,1,0,0
asmjit::X86Assembler::lzcnt,1,1,1,1,0,1,0,0
asmjit::X86Assembler::maskmovdqu,1,1,1,1,0,1,0,0
asmjit::X86Assembler::maskmovq,1,1,1,1,0,1,0,0
asmjit::X86Assembler::maxpd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::maxpd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::maxps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::maxps,1,1,1,1,0,1,0,0
asmjit::X86Assembler::maxsd,1,1,1,1,0,1,0,0
asmjit::X86Assembler::maxsd,1,1,1,1,0,1,0,0
