,hash,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
0,c5e90415d74b514754a4284b11a6f569555069ca,1,1,1,0.0,0,1,4.0,1,15.02181712962963,1,438.0,1.0665698424744874,438,0,0,0
1,4312a2c2a4e4c352559e824c6d10f8cd7a5f6b29,1,1,1,0.0,2,2,55.0,3,0.045613425925925925,4,439.0,22.923369703121036,439,0,0,0
2,c0d3a5219a50e5844a96f1e0b5d7d14588c771ad,1,1,1,0.0,12,0,144.0,3,11.284490740740742,4,132.0,1.0886172024041518,132,0,0,0
3,d2e8cfa804ec243e6cb09bdccbedccb5a4e53aea,1,3,14,2.8082433382898295,1111,555,490.14285714285717,4,4.1892542989417985,62,139.5,1.033056166593791,146,1,1,1
4,4510a6e711cd5e211bfb1762d9459ad1e214b05a,1,7,18,2.596920463545357,1177,136,533.8333333333334,4,2.8685654578189297,96,155.5,1.1506393949751796,164,1,1,1
5,0f7d15d05635c05bbbb586d2bcd8a414992642bd,1,3,10,2.2825921406354883,1067,114,395.7,3,4.324505787037038,35,735.5,1.052858025179725,740,1,0,0
6,b574311b34ab7937dd51566a72e0956fc7b494b7,1,6,15,1.9781973828187998,771,465,546.8666666666667,4,1.347372685185185,88,447.0,1.1755195886292902,454,1,1,1
7,fe1e9909370ec5b0f6a8f51c7d7eca65d504851b,1,1,2,0.4389984513499079,606,0,0.0,1,0.0,0,3.5,0.0,4,1,1,1
8,9ba28788d87f43bc83c7f6d60438603168be42d3,1,6,26,3.111237790162252,296,302,387.6923076923077,4,3.6464917200854696,176,467.5,1.2301877561799999,480,1,1,1
9,3843f045ac6faf84a0bd8e65eae1ee83f0649a7b,1,3,10,2.9825854730751153,23,79,659.5,4,0.7087326388888889,71,745.5,1.5139141610565914,750,1,1,1
10,ea550096091265260132349dca9ce33d80f89450,1,2,3,1.1736392479031053,171,175,2627.6666666666665,4,8.09789737654321,19,485.0,1.0589601080338025,486,0,0,0
11,8715f40c024fdcfb67d8dd55ab2fcd62adc98998,1,3,4,1.9367229680395939,62,21,197.5,4,0.8909375,6,187.5,1.5845902022682097,189,1,0,0
12,4a99422f43af4a61bdffaa5540206e0f300c1982,1,4,4,1.9182729359693729,113,84,717.25,4,0.7472424768518519,31,488.5,1.77984391308097,490,0,0,0
13,71531c33af87b05f8aaaf1e30f08dcb124e0ff8c,1,3,4,1.3861229021194994,54,35,380.75,4,2.4810619212962965,15,6.5,1.1035258796583103,8,1,1,1
14,a891cf353853075ccd443cd0197725d232487c26,1,8,101,4.990105627136909,15502,103,87.29702970297029,4,0.8932948294829485,46,541.0,1.0316737591860317,591,1,1,1
15,9f875d73f7b05cd73e9ce98245cf046c03687892,1,9,16,3.281193096434958,250,101,268.25,5,1.6323075810185181,57,197.5,1.1345506465301385,205,1,1,1
16,3362bdc0db746205809d54ef612f3f034faad209,1,4,4,1.720045516017766,24,11,140.5,5,0.05478587962962963,26,593.5,10.426020418359723,595,0,0,0
17,91ffa816eb27cc247bb94ee11562b9b67f9c05b6,1,3,6,2.0111470548796935,764,136,499.5,4,1.7863946759259257,20,598.5,1.3818896487259342,601,0,0,0
18,369245b800464b5c36e6c350cd55823da5dd25a5,1,5,9,1.758930020617467,379,351,508.0,5,3.086900720164609,71,210.0,1.1100080569167352,214,1,1,1
19,e36707c716c52689952aa091691832f22fe3cc36,1,2,3,0.3511172252331991,353,234,465.6666666666667,3,6.896817129629629,21,216.0,1.0886077011503899,217,0,0,0
20,83641b17bc4bfa72ec90e81d8b924434cd8c9c72,1,13,66,4.839595385188824,3405,1297,298.1363636363636,5,2.4052430555555553,207,634.5,1.0367885489369937,667,1,1,1
21,4c98bd8bcb5e549afb33a9d28551a1f926973bbf,1,1,1,0.0,1,3,441.0,5,0.0060185185185185185,1,668.0,167.15384615384616,668,0,0,0
22,53d409b2e8ab7c56d30069a012e3924eb6cf9dce,1,3,3,1.4999838884253383,35,37,850.0,5,2.9478009259259266,27,219.0,2.1206809183325634,220,1,1,1
23,2a1a66ea403f28fc3b15e95dc71dfb73d3d38418,1,1,1,0.0,8,8,718.0,5,0.3508912037037037,4,221.0,3.8498862024606657,221,0,0,0
24,9cba32db644c94919307f1cd5a243f1f67c72f10,1,2,8,2.0674014163885026,62,39,275.375,5,5.426173321759259,25,225.5,1.4584312642788475,229,1,1,1
25,d8d0fed21b2a7b5e1e5caf31c715caebe942a865,1,10,32,4.05065177232953,980,708,622.65625,5,0.8146314380787031,138,684.5,1.1070061555230288,700,1,1,1
26,340ea83b2f68184f56b60a1d1649b707f02d41b2,1,1,1,0.0,2,2,573.0,5,0.006053240740740741,2,701.0,166.20076481835562,701,0,0,0
27,8c88ff5a6a2ccf8909870aed67ace1b944c1f796,1,4,8,1.4333853404428925,189,164,642.5,5,0.2571513310185185,36,705.5,5.417495561523855,709,1,1,1
28,9c034902dc3d46b6702b5fcce411adfcd4d0b21d,1,2,4,1.9546859469463558,11,7,251.75,5,0.052494212962962965,11,711.5,8.74607339081086,713,1,0,0
29,5ff91e387c2a0edf6fbe2aa7d9d17d5ef84062aa,1,2,4,1.9709505944546688,14,6,163.5,5,1.6793981481481481,13,715.5,1.1530796505771728,717,0,0,0
30,7b5c3c1c7e73fd4be97cec06a35615e1cca5bba3,1,2,3,1.4888931155682947,42,62,422.6666666666667,5,4.584031635802469,17,719.0,1.1216186638135663,720,1,1,1
31,e8510cd601f2e7632dee3e5ee040376698b55e93,1,5,8,1.8640424761847212,236,298,1194.875,5,1.8219994212962962,55,724.5,1.1307245773841923,728,1,1,1
32,6540bb9d34189ef9edafefd8e5d544580826752b,1,9,19,3.1485022174550306,1789,1157,387.63157894736844,5,1.0509643031189082,109,239.0,1.138004713031476,248,1,1,1
33,e52e0151e482ee4630022d68010b72d60b4f42e9,1,3,10,2.3827430980992395,1289,277,1261.6,5,2.6158090277777784,72,755.5,1.0446545099736926,760,1,1,1
34,1c322e74ef516ba306a6505879eee12b9b9a770c,1,1,4,1.6195963702955,129,36,566.75,5,2.0937181712962962,24,762.5,1.1406835229198804,764,0,0,0
35,45285d43e10ab89bf6205f5df365dd77be8ebfd3,1,12,28,2.8956629910817844,1136,856,537.7857142857143,5,2.8147862929894183,192,742.5,1.1360403088523758,756,1,1,1
36,10cb6493c337496facd63f5d136cdd2508a08214,1,2,3,1.558193600021396,178,36,670.3333333333334,5,0.40957561728395064,25,758.0,2.3564175505359732,759,1,1,1
37,2a8c42dc899deb4e91e6a4e0e4b36812813b8e6f,1,2,2,0.8739810481273578,28,23,341.0,5,5.061244212962963,12,760.5,1.2089747420660137,761,1,0,1
38,3d84fdf93a4d4788d773fe558fc35f057b43bb16,1,10,199,7.0122544965812335,2853,2856,329.5778894472362,5,9.50154150381539,1187,861.0,1.0048671890189396,960,1,1,1
39,b00d68fd68461ed620d5d9a9ffd65cdc2ffcb959,1,13,31,3.8260287163802746,832,590,431.4516129032258,5,2.0784318996415774,216,976.0,1.0403411163831315,991,1,1,1
40,1aa85402da60db939862dd86c292b8947a9c5475,1,1,1,0.0,8,2,1157.0,5,0.069375,15,992.0,15.414414414414413,992,1,1,1
41,aa1a08b34acd4b3bc1af40287821799a599973f6,1,1,1,0.0,17,7,585.0,5,1.8568402777777777,2,765.0,1.5385492828692708,765,0,0,0
42,6d4fe60be7de1a4bc39ead6e8b35cdf25ffbb76c,1,3,15,2.4406387894379526,700,425,1049.2,5,0.9958595679012345,120,1000.0,1.1425898868349895,1007,1,1,1
43,80005556964d5e4508af103a81470e2bf63daa26,1,2,2,0.8531935252328875,164,30,660.5,5,0.2805787037037037,19,1008.5,3.6730467783186205,1009,1,0,0
44,d4a35bacd1946ad72d0880a7346b8e0c547a74f4,1,9,12,2.4453924890848944,261,181,547.0833333333334,5,2.3248331404320988,123,1015.5,1.1081768008977106,1021,1,1,1
45,d2c7100dfe0feab3d325782739ac043268695991,1,3,3,0.8471905923412065,26,25,246.33333333333334,5,1.7242283950617285,13,1023.0,1.3223284577557588,1024,0,0,0
46,79a735cf2a14f2f1bd8e61ec59ff3863644a95db,1,1,1,0.0,2,2,604.0,5,0.17369212962962963,17,766.0,6.757313253814886,766,1,1,1
47,15351414f1328f378ce0fdb0d74c680db6f0b732,1,1,1,0.0,70,14,595.0,5,3.1661574074074075,3,767.0,1.3158402667095586,767,0,0,0
48,08c57f7d8aef62d175024ebdba05a6b4d618f111,1,2,2,0.4854607607459134,58,56,836.5,5,3.0615972222222223,30,1025.5,1.1900561761849624,1026,0,0,0
49,88181217d40926a4234b8e50bee17bd00b932e76,1,2,2,0.9794572854086661,1087,0,0.0,1,0.0,0,1027.5,0.0,1028,1,1,1
50,16ab5fa540e75a0c94377c713e3712d681402d97,1,3,3,1.1821612439348943,262,179,1187.0,5,2.032777777777778,14,1030.0,1.18902788080071,1031,1,1,1
51,d763f11a8c7039b77ee5531415b1ac11b3008c50,1,11,63,4.9207479456117085,1168,931,552.063492063492,5,6.0707021604938225,520,1063.0,1.0127084198253131,1094,1,1,1
52,f59025bb009f6a578434c366deb8eb40d50a1346,1,2,2,0.9852281360342516,9,5,464.0,5,0.009537037037037037,17,1095.5,79.64077669902913,1096,0,0,0
53,a04a8840d6eacf936f10f9e682c520f935fb07fc,1,2,4,1.6605479559941947,45,38,626.5,5,3.4562731481481483,33,10.5,2.1890447717927417,12,0,1,0
54,df31347d646dc83d8bc85c6966ad3eebf7a49e45,1,1,2,0.6795851972782937,73,16,306.0,5,7.177274305555556,18,1097.5,2.1918303969651407,1098,0,0,0
55,9aaf1a6df97fa840b76719001471ac45a405d725,1,3,6,1.3941911462712695,153,17,172.66666666666666,5,9.920923996913581,10,1101.5,0.8501439395665136,1104,0,0,0
56,5f28080fc84b59e579a6d8677a7159e0ebd68d04,1,2,2,0.9494520153879484,41,16,806.0,5,0.1766435185185185,29,13.5,5.245839339536103,14,1,1,1
57,e7d01d71c9e8633582fb2ce451c46b8cae3dd9e6,1,9,66,4.5621991699818825,1090,966,290.72727272727275,5,4.654975799663297,506,1137.5,1.0227794360409777,1170,1,1,1
58,084ab07285e8480956155badcb6f3c6e7a3144a0,1,12,24,3.286858527808858,774,342,564.1666666666666,5,4.868213252314816,154,1182.5,1.073599038823337,1194,1,1,1
59,51b34ecc735557053255cea4a2f42c782624d8bf,1,8,16,0.035215967847408554,68892,11553,984.5625,5,2.4225332754629636,98,1202.5,1.0298456960666504,1210,1,1,1
60,0a54fa8e52eabcddb50da5812ec9f803a435afe4,1,2,4,1.2065578660179406,64,16,244.75,5,3.7073321759259263,10,769.5,1.2826621828469,771,0,0,0
61,05ad08d83143f7ada960821d6f166c6d62db5d3d,1,2,6,1.5933653404436068,302,13,1.1666666666666667,5,0.012301311728395062,2,1213.5,14.548690606868433,1216,0,0,0
62,d48dcb15c70995a55d520c19f3afbc67b6155cc5,1,1,1,0.0,1,1,27.0,5,0.0052430555555555555,1,1217.0,191.72847682119206,1217,0,0,0
63,41fdd30ff2eea6f2bebf6e11dabcf9fa5fb0a6aa,1,44,514,6.278375025505133,211665,0,0.0,1,0.0,0,830.5,0.0,1076,0,0,0
64,c7ecdb7c54ab6825f8fda05526f8c2707420ca80,1,17,55,4.666244550829444,1098,1766,540.4727272727273,5,6.375336489898993,500,1263.0,1.015770522239379,1290,1,1,1
65,a548d9cf657f0de2ee4453a4face23e2075566fe,1,31,31,4.949424566322715,63,0,6.064516129032258,5,21.130733273596167,72,1306.0,1.0069947826644725,1321,0,0,0
66,99b24018945c4a8ddeb7271516b99a859f8b0fbe,1,44,516,6.245831854155916,212203,0,0.0,1,0.0,0,1859.5,0.0,2106,0,0,0
67,cb20060ff79248ddbb88c85cc3a5071eb6e37b88,1,6,6,2.459148959232972,57,19,542.8333333333334,5,1.3678607253086421,74,1324.5,2.0600746949178834,1327,1,1,1
68,713995db95149c56007baee8c8b1236387a1e8d5,1,1,1,0.0,5,3,601.0,5,0.2814699074074074,13,772.0,4.552777663555245,772,1,0,0
69,0760cf56204606439df235d23d622bbeaf04b9c7,1,4,10,3.0513317691229895,148,114,457.6,5,2.4953912037037034,82,253.5,0.9970351576907183,258,1,1,1
70,85c36cbb4280ba3ea52eeb1bc3a29f2001d4c5dd,1,6,14,2.9989226169235925,1682,218,469.07142857142856,5,7.498698743386243,68,1334.5,1.2075898140074959,1341,1,1,1
71,54510613623138ee5c3887291b080ee8cdd36e14,1,3,4,0.9020323891645228,80,78,532.0,5,1.903726851851852,59,774.5,1.2005368489795814,776,1,1,1
72,1b05f5a449e4c181d3a2c9cd08e3be55800239b2,1,5,13,2.132830822146607,312,183,410.46153846153845,5,2.6164538817663825,106,1348.0,1.2055650228090522,1354,1,1,1
73,3ba4d308cab1bba113971bf5b0c99d0301892a06,1,2,35,4.572905299431268,1780,1779,321.62857142857143,5,6.771989748677248,315,794.0,1.0349619082785897,811,1,1,1
74,f68cd321d5e05017fceb00981fb630f3fd6cdd22,1,4,5,1.9689846290407096,101,17,422.8,5,5.14574074074074,52,1357.0,1.2450141717884162,1359,1,1,1
75,182e5b86b90ce6261b47128848843bcf573f5a0d,1,2,4,0.003951276396875346,10,69868,17480.25,5,2.0578616898148145,15,1361.5,1.231563322644077,1363,0,0,0
76,e8c0a65e9a87db737e0aea26f095a3665b0ed559,1,4,5,1.2127488368833559,251,307,683.4,5,2.8251018518518523,70,264.0,1.6295351737752022,266,1,1,1
77,f60a69164c80f6b11694ad8b98aab78af32ab32e,1,4,65,5.3311397292942715,802,2162,276.03076923076924,5,4.561852029914534,564,1396.0,1.0219217463220467,1428,1,1,1
78,6e9ade3a8b752cafd522c52e2c82b9df651b04af,1,1,1,0.0,48,53,812.0,5,0.03423611111111111,21,267.0,30.208924949290058,267,0,0,0
79,342c07fa0ed47334402140af434c9ff379ddb810,1,1,1,0.0,4,1,721.0,5,0.04635416666666667,15,1429.0,22.573033707865168,1429,0,0,0
80,94911999766e59c9b7243073cc21a9ceb2666bdd,1,3,4,1.8910611120726528,9,9,407.5,5,3.303747106481482,42,269.5,1.2420508531003391,271,0,0,0
81,eac915dbaeafb160916cdf5932634f713d3fbf9d,1,3,5,1.590246010225436,60,10,581.4,5,4.579585648148148,38,1432.0,1.1154854964549958,1434,0,0,0
82,5ac4933706ab0e7f849e0a6002a2793a7ac14c77,1,14,77,4.231430877067224,2281,959,338.0,5,3.749527417027417,670,1473.0,1.0188574215010924,1511,1,1,1
83,9995749a57ff59ce3e5bbe4c4c53fa68c26c8404,1,1,1,0.0,2,2,545.0,5,1.7491435185185185,13,812.0,1.5717083757923853,812,0,0,0
84,ce14852bc8395644b49be097fa4844cad8b7b806,1,10,45,4.418218427682198,823,548,440.44444444444446,5,4.094283693415638,516,1534.0,1.0365297813751484,1556,1,1,1
85,48b9f594963b625b2225f285b7bc5548265e9361,1,5,11,3.0806445221362906,134,102,662.6363636363636,5,4.585728114478115,142,1562.0,1.0334333560943458,1567,0,0,0
86,a49c2a6a0d639bb4ed846b6799e0340f4fc74067,1,1,1,0.0,19,11,164.0,5,0.003761574074074074,9,1568.0,266.84615384615387,1568,1,0,0
87,c907dc4facd7ff38ef0fecae5288e73ff98becbc,1,1,2,0.9544340029249649,13,11,4033.5,5,7.200995370370371,31,1569.5,1.1041522680442197,1570,0,0,0
88,b978e87bc86ff949a5870172a71fdcdd58a44abb,1,2,3,1.5,4,4,2703.6666666666665,5,2.4033410493827163,36,1572.0,167.20007809048272,1573,0,0,0
89,0414a9917b5b64733f0d7dc96eeaf1d429901669,1,1,2,0.9709505944546686,5,5,4034.5,5,0.018217592592592594,35,1574.5,42.1689961880559,1575,0,0,0
90,f0b4b8494c750cad4da6f5177f3503e349e43e49,1,2,3,1.230600689727921,72,78,583.3333333333334,5,0.8387152777777778,50,1577.0,1.7286276133305734,1578,1,1,1
91,cd91eb0b6a88b88303bdf3258ca1d1818f10cd15,1,2,5,1.5282320919848293,103,160,731.2,5,3.1572199074074074,65,1581.0,1.638773985846902,1583,1,1,1
92,9e8ec2663613c8ef35db8b72641c9139e20caa71,1,4,10,3.0556087970559416,84,63,675.5,5,1.5294236111111112,142,1588.5,1.0880842252069785,1593,1,1,1
93,9cd115b344996026e50bd37c8471bb851706135e,1,2,2,0.9876925088958034,13,10,794.5,5,5.715115740740741,37,15.5,1.1317096162344245,16,1,1,1
94,0d6ac2b5b55f6c96ddd3f83dc1b12818ee0d3c21,1,1,5,2.272499455586694,23,23,391.8,5,7.944581018518518,42,1596.0,1.079997704832987,1598,1,1,1
95,d4eb97495cf6aedfd09f75a07619d62630ccde07,1,1,2,0.512709142030877,21,14,523.0,5,6.669010416666667,27,1599.5,1.2411076902931983,1600,0,0,0
96,1e63074c52979c4a59ab02c295074ca107f4e861,1,5,10,3.021133410071281,50,50,1096.5,5,10.176005787037038,98,1605.5,1.0362857739297142,1610,0,0,0
97,0e528c83e9f5cd594cb6cf8b4922cf083cb397fe,1,4,12,3.0949649872684137,932,709,472.9166666666667,5,4.077461419753086,90,818.5,1.050375498037578,824,1,1,1
98,129bf30d3e22baec3e8786813479d6c67415a49e,1,3,7,2.4730619759189847,121,15,447.14285714285717,5,0.00923941798941799,24,828.0,26.033234482053377,831,0,0,0
99,ce1050600b892273097f312df75e18398d07373f,1,1,1,0.0,3,2,959.0,5,6.889756944444445,6,832.0,1.1451430011339296,832,0,0,0
100,2d03e69b10bc5d2fc82e1d1ef7d797d95eb74604,1,1,1,0.0,25,15,960.0,5,0.3645601851851852,7,1611.0,3.7430313035748304,1611,0,0,0
101,7da3a7c8f023761f38de5ddb257650efa57ed947,1,4,9,1.325391703217688,192,168,268.3333333333333,5,4.841093106995884,84,1616.0,1.0334812435847152,1620,1,1,1
102,f4dd9fce67169c976bd5d31f4d6fa4707100c442,1,1,1,0.0,8,8,247.0,5,10.300671296296295,15,272.0,1.097081051441721,272,0,0,0
103,eb96c445ea418a50daa2d986c394141de0213f16,1,5,41,4.723048470522323,2019,1602,274.780487804878,5,6.9787330623306225,372,293.0,1.0175684569980576,313,1,1,1
104,1df63177dca82f1bd0248ebb10c828d150a8fb93,1,11,20,3.111502241268789,702,417,545.4,5,9.344239583333335,244,323.5,1.3290188564973564,333,1,1,1
105,11eb1c54b89b1f4eeb6032a586e00f21506a60a5,1,1,1,0.0,33,21,191.0,5,25.87071759259259,3,334.0,1.0386537403309726,334,0,0,0
106,a2e7eeb1ec5153e8681bffd0737326c01e57f940,1,2,6,2.3289616554473134,53,53,328.0,5,9.1602237654321,68,337.5,1.0850144010781448,340,0,0,0
107,48627a989af115eb221faeb3b8c0dfb2af29fbbe,1,2,4,0.8880813263565015,64,79,386.75,5,1.8303385416666664,56,834.5,1.168668895674251,836,1,1,1
108,0f917b41d749b9e763d9e400cd25d418f126f31f,1,3,5,1.959080689057361,57,57,494.0,5,8.40831712962963,64,343.0,1.2254382832786797,345,1,1,1
109,d05659bcd8716a658d7b4702c1d94048523380c5,1,4,6,1.2436203705038313,303,152,1083.5,5,9.950127314814816,90,348.5,1.0483076636382542,351,1,1,1
110,030c33c83d8f047ef1220b3fa816f06034475f28,1,5,40,4.442804241065542,1345,880,422.95,5,24.32563570601852,174,371.5,1.0077131774180836,391,1,1,1
111,49cba513719c4259392f87de02b7127cbd9e1a0b,1,3,4,1.7211705357930194,53,26,385.25,5,10.165520833333334,40,1622.5,1.034691458385765,1624,1,1,1
112,22b4c8f94dade1b2f848126cea685d3fb2f77bb4,1,1,1,0.0,18,5,138.0,5,12.19460648148148,10,1625.0,1.0820034661650282,1625,0,0,0
113,7ef07afec81374256c34ee56d91e24b15223a1df,1,2,3,0.7981943390667416,21,55,521.6666666666666,5,2.646145833333333,9,1627.0,1.2309438517760372,1628,0,0,0
114,de9b43014b21b86cea11ccfb914ae6d8eb8e0432,1,3,7,1.9049950324244873,390,21,468.2857142857143,5,11.052731481481482,87,395.0,1.0313400461883795,398,1,1,1
115,bc4baa699c4420f84543b09024d36c28ad0869bb,1,1,2,0.9494520153879484,12,7,390.0,5,4.030810185185185,23,1629.5,1.1357664431780603,1630,0,0,0
116,59821485da004a56df002a30d1b0b35c401f9ac3,1,1,1,0.0,2,2,430.0,5,1.1828125,8,1631.0,1.8454425363276088,1631,0,0,0
117,e652cfbe3e3975e760e7b756fd131b1274f378b7,1,1,1,0.0,82,28,1951.0,5,7.140891203703704,24,1632.0,1.1400385430156588,1632,1,1,1
118,d311cecf6ca386af92bc3fa168cae2525d03ad22,1,4,17,2.722007431600148,1050,485,402.47058823529414,5,7.05259123093682,192,407.0,1.0156828415389922,415,1,1,1
119,7141534d96b4223762b030665192277e6c3c785f,1,2,2,0.9456603046006402,6,5,507.0,5,6.20796875,39,1633.5,1.0809264688789426,1634,1,1,1
120,952fcb922272f764ee0b9dc8fb88409548f0c709,1,1,1,0.0,2,1,584.0,5,0.22813657407407406,21,17.0,5.383339252194206,17,0,0,0
121,a9c7bd2575f3a937a2c49f4d994e0cc9c13c6315,1,1,1,0.0,568,0,0.0,1,0.0,0,416.0,0.0,416,1,1,1
122,28d036602494e5afb3433894d174f55de83560a7,1,5,15,3.110001438619251,920,146,327.46666666666664,5,3.422061728395062,148,424.0,1.1120011064668043,431,1,1,1
123,b30afa33c859eaf127c09e6d992badb3243743bd,1,2,5,2.1224052578835724,76,12,607.2,5,7.596092592592592,74,20.0,1.0905039333893685,22,1,1,1
124,4469b3bdb70348a788400bf7404426675ab5a409,1,1,1,0.0,10,7,251.0,5,10.574328703703705,13,1635.0,1.0945686509300345,1635,0,0,0
125,d43e133d027b77a1c7723429ef177ec8bc07aeb0,1,3,10,2.6708680096524082,936,147,671.8,5,18.187443287037038,67,436.5,1.0342960945110666,441,1,1,0
126,e98b38de255fc8255d51849bbe690e96c0e6ceb0,1,2,8,2.7876163918727883,119,128,433.875,5,3.337417534722222,88,445.5,1.171668531326717,449,0,0,0
127,5425863b0a89a248b2122c8c5f75414625ebc773,1,3,4,0.07882343571686404,2073,4,689.5,5,7.768148148148148,23,1637.5,1.0529898241462878,1639,0,0,0
128,eebc6d86f687d547e2751329579e0ccef021e647,1,2,9,2.167757232776261,347,312,509.0,5,0.7056442901234568,57,454.0,1.4435095587156208,458,1,0,1
129,ad5206032b552667d6f8cd9707d9718576537608,1,1,2,1.0,4,6,228.0,5,0.009849537037037037,5,459.5,77.14571092831963,460,0,0,0
130,3ba87125dedb4538901e5c9601e1f8c646d36c63,1,44,552,8.035499347382144,151309,0,0.0,1,0.0,0,2393.5,0.0,2658,0,0,0
131,14dc6e9bec0da6b55a3ee287f6cbd5103f369a8b,1,1,1,0.0,2,2,2005.0,5,4.772407407407408,25,1640.0,1.2095378526250435,1640,1,1,1
132,1c7e1ae3006a8d5c8b8c8ace56c74dc0efd9ace1,1,1,1,0.0,3,1,3.0,5,32.21434027777778,3,837.0,1.0310420760250623,837,0,0,0
133,0a7b3762cc54674364d74a26a8125d041acb3021,1,1,4,1.8637655293635216,24,13,2245.5,5,13.400127314814815,73,1642.5,1.0408625586031177,1644,0,0,0
134,89243ad33c69bfad78d462b4b839e5d5504c45c2,1,1,2,0.7219280948873623,27,8,1101.5,5,21.343709490740743,7,1645.5,1.0242368067987004,1646,0,0,0
135,e5e61930a744327acfe87975c9c07e13e2f2011f,1,1,8,2.993341798618965,94,9,199.875,5,19.46783564814815,66,464.5,1.016019932943196,468,0,0,0
136,868c69a635eed6184d6c53be8d26b34c082b5623,1,1,2,0.9182958340544896,8,10,4042.0,5,0.5753356481481482,42,1647.5,2.3035868756160855,1648,0,0,0
137,6ff92917e96e94307967f109cc89134f10374bb2,1,7,9,2.5520058550429328,42,44,454.8888888888889,5,19.12738940329218,124,1653.0,1.0108108419863777,1657,1,1,1
138,b3cb54f4fcf48d7a35997d20bde2b184ab58a70c,1,1,3,1.3362862311688675,52,18,2838.6666666666665,5,0.5744637345679012,60,1659.0,2.4999740830403114,1660,0,0,0
139,02bc647a67bfec39787c5dcc48d668268aec2ca4,1,1,2,0.9852281360342516,6,8,4048.0,5,0.005555555555555556,46,1661.5,136.0,1662,0,0,0
140,6a19c7a0ae43f490efa46ca1c1244415969cb937,1,1,2,0.9709505944546686,10,10,3899.0,5,0.003483796296296296,42,1663.5,780.9575186536682,1664,0,0,0
141,98abf6a329c295c99af4baeed79774fd0ca5b92a,1,1,2,0.9852281360342516,7,7,3899.0,5,0.0013773148148148147,44,1665.5,545.5378151260504,1666,0,0,0
142,c2593982f24eb6f25ec9938acb64c14b5adab8bd,1,1,2,0.9567258440526691,77,42,3899.0,5,0.008414351851851852,46,1667.5,90.1334250343879,1668,0,0,0
143,859b96561fbb6d0659a36a8373248b3e65d307c0,1,1,2,0.934068055375491,12,8,3916.5,5,0.0042361111111111115,48,1669.5,178.04918032786884,1670,0,0,0
144,e6401eef1ef5f1da4568f6dfc2e3d9a9d0cd40f6,1,1,2,1.0,6,6,3918.5,5,0.002662037037037037,50,1671.5,282.7391304347826,1672,0,0,0
145,ddf972b046ca45935dc922ece3469cb74f719b6e,1,1,2,0.9852281360342516,15,13,3918.5,5,0.09604166666666666,52,1673.5,8.809110629067245,1674,0,0,0
146,fb850fc683a66a5cffa50fa52605565c263c982d,1,1,2,0.739480936716638,59,8,3919.5,5,0.34347222222222223,54,1675.5,3.183582693085321,1676,0,0,0
147,b56812fd3ba76f4f5be788a3dc3f448327d9a293,1,1,2,0.9990102708804813,25,2,718.5,5,29.197436342592596,23,23.5,1.0387197583783356,24,1,1,1
148,6c99922ec70b7b6c999ac8091bae68c7b688697b,1,4,5,1.181345098716715,116,33,392.8,5,33.51073148148148,44,1679.0,1.0136783329641141,1681,0,0,0
149,5c096103d39ca71d59de77cd3aff8777b1ca14bb,1,3,3,1.4243518597843052,10,31,464.6666666666667,5,6.769000771604937,42,470.0,1.2213485036007072,471,1,0,1
150,639bd2c140145d7b296baab42f5c53c898a6dcf9,1,5,39,3.692528485125789,2363,663,302.43589743589746,5,22.70449934710352,399,491.0,1.009005438947864,510,1,1,1
151,b24115f443afabde3d6bdcad6dd016e641710340,1,4,10,2.431225096893448,302,90,601.7,5,20.628118055555557,154,1686.5,1.030722450581558,1691,1,1,1
152,816881f3cfcf483c319e56e83a2229c64599b8f8,1,1,1,0.0,2,1,296.0,5,0.01587962962962963,15,1692.0,63.97376093294461,1692,0,0,0
153,ca7104e3af2ac1ed6bdc81674b01adc8aa46531f,1,5,14,2.3674128299892216,577,137,975.7857142857143,5,10.243103505291005,202,1699.5,1.0265069318126516,1706,1,1,1
154,7e69b1fa6b7ec39e3649756b88f39d3cefcb090e,1,1,2,1.0,8,8,4331.0,5,0.024895833333333332,57,1707.5,31.1255230125523,1708,0,0,0
155,6f8c950dd1bbfc5e8759e462519fcc6da3a331e7,1,2,2,0.345117314944953,17,14,541.0,5,11.615127314814815,30,1709.5,1.0433487817701201,1710,1,1,1
156,522b9680e1b68ff5aa558e2b4bbd612e37961fea,1,1,2,0.9709505944546686,5,5,4331.0,5,0.09607638888888889,59,1711.5,8.806288398988073,1712,0,0,0
157,8eab73b1fb47e87da69b74659d222cac78900185,1,7,16,3.007793012971768,654,69,776.25,5,6.4470442708333335,235,518.5,1.0681997303697122,526,1,1,1
158,599016d8ffe96897d1e9cc24f3e66b940ef4f389,1,4,12,1.5870019735717669,549,538,373.3333333333333,5,13.953787615740744,136,532.5,1.0184115690487252,538,1,1,1
159,23fa027f1b4ddd94f1f94ec5e6ff68b145cb1464,1,2,2,0.30081363556511626,917,0,1497.5,5,0.7535300925925926,24,539.5,1.6635435066431148,540,1,1,1
160,7b9185f758ee5c06165ed6709db1da546f4ef63a,1,2,3,1.044379414072755,66,30,563.0,5,2.7998225308641977,35,542.0,1.220852847444041,543,1,0,0
